index,raw,preprocessed tweet,char count,pos,pronouns,nouns,verbs,adverbs,adjectives,symbols,punctuation,proper nouns,entity label,word count,unique word count,TTR,entity raw text,mentions,hashtags,urls,count(rel words),relationship words,class,ttr curve,ttr slope
139,Is Your Home Pollution Free?: Impure and polluted air inside your home can be dangerous and result in asthma and b... http://bit.ly/dnvYl3,Is Your Home Pollution Free?: Impure and polluted air inside your home can be dangerous and result in asthma and b... $URL$,138,"['VERB', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'PUNCT', 'PUNCT', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'VERB', 'ADJ', 'CCONJ', 'VERB', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT', 'X']",0,7,4,0,5,0,3,0,[],22,20,0.9090909090909091,[],0,0,0,0,[],bot_traditional,"[1, 2, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 7]",0.18615384615384614
140,"""A Glance at Your Favourite Vehicle"" From http://auto.indiamart.com/photo-gallery/","""A Glance at Your Favourite Vehicle"" From $URL$",82,"['PUNCT', 'DET', 'NOUN', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'PUNCT', 'ADP', 'X']",0,2,0,0,2,0,2,0,['WORK_OF_ART'],8,8,1.0,['A Glance at Your Favourite Vehicle'],0,0,0,0,[],bot_traditional,"[1, 2, 3, 4, 5, 5, 5, 5, 5, 6]",0.4787878787878788
141,"""Mercedes Benz E250 Launched in India"" From http://autoseduction.blogspot.com/2010/01/mercedes-benz-e250-launched-in-india.html","""Mercedes Benz E250 Launched in India"" From $URL$",127,"['PUNCT', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'PUNCT', 'ADP', 'NOUN']",0,1,0,0,0,0,2,5,"['ORG', 'GPE']",8,8,1.0,"['Mercedes Benz E250 Launched', 'India']",0,0,0,0,[],bot_traditional,"[1, 2, 2, 2, 2, 3, 3, 3, 3, 4]",0.2606060606060606
142,"""Dealing With Stress"" From http://www.iamunwell.com/Health-Articles/dealing-with-stress.html","""Dealing With Stress"" From $URL$",92,"['PUNCT', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'ADP', 'NOUN']",0,2,1,0,0,0,2,0,['WORK_OF_ART'],5,5,1.0,['Dealing With Stress'],0,0,0,0,[],bot_traditional,"[1, 2, 3, 4, 4, 4, 4]",0.5
143,"""Olympus Announces \xb5 TOUGH-8010 And \xb5 TOUGH-6020"" -- http://bit.ly/9maPEB","""Olympus Announces \xb5 TOUGH-8010 And \xb5 TOUGH-6020"" -- $URL$",79,"['PUNCT', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'CCONJ', 'PROPN', 'PROPN', 'PUNCT', 'PUNCT', 'X']",0,0,0,0,0,0,3,6,"['PRODUCT', 'ORG']",9,8,0.8888888888888888,"['Olympus Announces', 'TOUGH-8010']",0,0,0,0,[],bot_traditional,"[1, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4]",0.2272727272727273
144,"""New Era For LML Scooters and Motorcycles"" From http://auto.indiamart.com/lml/","""New Era For LML Scooters and Motorcycles"" From $URL$",78,"['PUNCT', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'CCONJ', 'PROPN', 'PUNCT', 'ADP', 'X']",0,1,0,0,1,0,2,3,"['ORG', 'GPE']",9,9,1.0,"['New Era For LML Scooters', 'Motorcycles']",0,0,0,0,[],bot_traditional,"[1, 2, 3, 4, 5, 5, 6, 6, 6, 6, 7]",0.5454545454545455
145,"""Springtime Decoration Ideas For Your Prized Open Outdoor Space"" From http://tinyurl.com/ygv9t3o","""Springtime Decoration Ideas For Your Prized Open Outdoor Space"" From $URL$",96,"['PUNCT', 'PROPN', 'PROPN', 'PROPN', 'ADP', 'ADJ', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'ADP', 'PROPN']",0,0,0,0,1,0,2,8,['WORK_OF_ART'],11,11,1.0,['Springtime Decoration Ideas For Your Prized Open Outdoor Space'],0,0,0,0,[],bot_traditional,"[1, 2, 2, 2, 3, 4, 4, 4, 4, 4, 4, 4, 4]",0.2417582417582418
146,"""From Roads to Website"" From http://autoseduction.blogspot.com/2010/02/from-roads-to-website.html","""From Roads to Website"" From $URL$",97,"['PUNCT', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'ADP', 'X']",0,2,0,0,0,0,2,0,[],6,6,1.0,[],0,0,0,0,[],bot_traditional,"[1, 2, 3, 3, 3, 3, 3, 4]",0.30952380952380953
147,"""Trendy and Classy Vintage Jewellery Collection"" From  http://handicraft.indiamart.com/products/antiques/antique-jewellery.html","""Trendy and Classy Vintage Jewellery Collection"" From $URL$",127,"['PUNCT', 'ADJ', 'CCONJ', 'ADJ', 'NOUN', 'PROPN', 'PROPN', 'PUNCT', 'ADP', 'SPACE', 'X']",0,1,0,0,2,0,2,2,"['ORG', 'ORG']",8,8,1.0,"['Trendy', 'Classy Vintage Jewellery Collection']",0,0,0,0,[],bot_traditional,"[1, 2, 3, 3, 4, 5, 5, 5, 6, 7, 8]",0.6272727272727272
148,"""Now IKON Has A Variant - Ford Ikon Plus"" From http://autoseduction.blogspot.com/2010/01/now-ikon-has-variant-ford-ikon-plus.html","""Now IKON Has A Variant - Ford Ikon Plus"" From $URL$",129,"['PUNCT', 'ADV', 'PROPN', 'VERB', 'DET', 'PROPN', 'PUNCT', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'ADP', 'NOUN']",0,1,1,1,0,0,3,5,['PERSON'],11,11,1.0,['IKON'],0,0,0,0,[],bot_traditional,"[1, 2, 3, 4, 5, 5, 5, 5, 5, 5, 5, 6, 7]",0.36813186813186816
149,"""Metal Smoking pipes For Unmatched Style & Luxurious Antique Decor"" From http://tinyurl.com/ybm7drx","""Metal Smoking pipes For Unmatched Style & Luxurious Antique Decor"" From $URL$",99,"['PUNCT', 'PROPN', 'PROPN', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'CCONJ', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'ADP', 'PUNCT']",0,1,0,0,0,0,3,7,['WORK_OF_ART'],12,12,1.0,['Metal Smoking pipes For Unmatched Style & Luxurious Antique Decor'],0,0,0,0,[],bot_traditional,"[1, 2, 2, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5]",0.2967032967032967
150,Valentine's Day Gifts for Car Lovers From http://auto.indiamart.com/blog/valentine%27s-day-gifts-for-car-lovers.html,Valentine's Day Gifts for Car Lovers From $URL$,116,"['PROPN', 'PART', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'X']",0,3,0,0,0,0,0,2,"['PERSON', 'WORK_OF_ART']",8,8,1.0,"['Valentine', 'Car Lovers']",0,0,0,0,[],bot_traditional,"[1, 2, 2, 3, 4, 4, 4, 4, 5]",0.45000000000000007
151,[Liven Up Your Home With The Colors Of Spring] From http://stylinghome.blogspot.com/2010/01/spring-home-decor-ideas.html,[Liven Up Your Home With The Colors Of Spring] From $URL$,120,"['PUNCT', 'PROPN', 'PART', 'ADJ', 'NOUN', 'ADP', 'DET', 'PROPN', 'ADP', 'PROPN', 'PUNCT', 'ADP', 'X']",0,1,0,0,1,0,2,3,[],11,11,1.0,[],0,0,0,0,[],bot_traditional,"[1, 2, 3, 4, 5, 6, 7, 7, 7, 7, 7, 7, 8]",0.532967032967033
152,[Centerpiece Flower Arrangements For Spring Decor] From http://craftsmitten.blogspot.com/2010/01/spring-flowers-decor-arrangments.html,[Centerpiece Flower Arrangements For Spring Decor] From $URL$,134,"['PUNCT', 'PROPN', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'PUNCT', 'ADP', 'X']",0,0,0,0,0,0,2,5,"['PERSON', 'ORG']",8,8,1.0,"['Centerpiece Flower Arrangements', 'Spring Decor']",0,0,0,0,[],bot_traditional,"[1, 2, 2, 2, 3, 3, 3, 3, 3, 4]",0.2545454545454546
153,[Stainless Steel Cooking Pots Gaining Popularity] From http://tinyurl.com/ybabrgl,[Stainless Steel Cooking Pots Gaining Popularity] From $URL$,81,"['PUNCT', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'VERB', 'PROPN', 'PUNCT', 'ADP', 'X']",0,2,1,0,0,0,2,3,['ORG'],8,8,1.0,['Stainless Steel Cooking Pots Gaining Popularity'],0,0,0,0,[],bot_traditional,"[1, 2, 2, 3, 3, 4, 4, 4, 5, 6]",0.48484848484848486
154,"""Ford to Introduce a New Car in India Every 12-18 months"" From http://tinyurl.com/y9fd5d9","""Ford to Introduce a New Car in India Every $NUMBER$-18 months"" From $URL$",89,"['PUNCT', 'PROPN', 'PART', 'VERB', 'DET', 'PROPN', 'NOUN', 'ADP', 'PROPN', 'DET', 'NUM', 'SYM', 'NUM', 'NOUN', 'PUNCT', 'ADP', 'NOUN']",0,3,1,0,0,1,2,3,"['ORG', 'ORG', 'GPE', 'DATE']",13,13,1.0,"['Ford', 'Introduce a New Car', 'India', 'Every 12-18 months']",0,0,0,0,[],bot_traditional,"[1, 2, 3, 4, 5, 5, 6, 7, 7, 7, 8, 9, 9, 9, 9, 9, 9]",0.5049019607843137
155,[A Few Great Springtime Tabletop Decoration Ideas]  from http://handicraft.indiamart.com/articles/springtime-table-decoration-ideas.html,[A Few Great Springtime Tabletop Decoration Ideas] from $URL$,136,"['PUNCT', 'DET', 'ADJ', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'SPACE', 'ADP', 'PROPN']",0,0,0,0,1,0,2,6,[],9,9,1.0,[],0,0,0,0,[],bot_traditional,"[1, 2, 3, 4, 4, 4, 4, 4, 4, 5, 6, 6]",0.36713286713286714
156,[Find Your Nearest Rolls Royce Dealer] from http://auto.indiamart.com/cars/rolls-royce-cars.html,[Find Your Nearest Rolls Royce Dealer] from $URL$,96,"['PUNCT', 'VERB', 'ADJ', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'ADP', 'NOUN']",0,1,1,0,1,0,2,4,[],8,8,1.0,[],0,0,0,0,[],bot_traditional,"[1, 2, 3, 4, 4, 4, 4, 4, 5, 6]",0.43030303030303035
157,"""Tata Motor: India\'s Largest Vehicle Manufacturer""  From http://auto.indiamart.com/telco/","""Tata Motor: India\'s Largest Vehicle Manufacturer"" From $URL$",90,"['PUNCT', 'PROPN', 'PROPN', 'PUNCT', 'PROPN', 'PART', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'SPACE', 'ADP', 'ADJ']",0,0,0,0,1,0,3,6,"['ORG', 'CARDINAL', 'EVENT']",8,8,1.0,"['Tata Motor', 'India\\', 'Largest Vehicle Manufacturer']",0,0,0,0,[],bot_traditional,"[1, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 5, 6]",0.3186813186813187
158,"""Bhutanese Handmade Paper Made In Trashi Yangst"" from http://handicraft.indiamart.com/products/paper-products/bhutanese-handmade-paper.html","""Bhutanese Handmade Paper Made In Trashi Yangst"" from $URL$",139,"['PUNCT', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'ADP', 'PROPN', 'PROPN', 'PUNCT', 'ADP', 'PROPN']",0,0,1,0,0,0,2,6,['WORK_OF_ART'],9,9,1.0,['Bhutanese Handmade Paper Made In Trashi Yangst'],0,0,0,0,[],bot_traditional,"[1, 2, 2, 2, 3, 4, 4, 4, 4, 4, 4]",0.3090909090909091
159,"""Maruti Suzuki Production Exceeds Suzuki in 2009"" from http://auto.indiamart.com/blog/maruti-suzuki-production-exceeds-suzuki-in-2009.html","""Maruti Suzuki Production Exceeds Suzuki in $NUMBER$"" from $URL$",138,"['PUNCT', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'ADP', 'NUM', 'PUNCT', 'ADP', 'X']",0,0,0,0,0,0,2,5,"['ORG', 'DATE']",9,8,0.8888888888888888,"['Maruti Suzuki Production Exceeds Suzuki', '2009']",0,0,0,0,[],bot_traditional,"[1, 2, 2, 2, 2, 2, 3, 4, 4, 4, 5]",0.35454545454545455
160,"""Drive Out Workplace Boredom with Five Great Cubicle Makeover Tips"" from http://tinyurl.com/yejucg5","""Drive Out Workplace Boredom with Five Great Cubicle Makeover Tips"" from $URL$",99,"['PUNCT', 'VERB', 'PART', 'PROPN', 'PROPN', 'ADP', 'NUM', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'ADP', 'PROPN']",0,0,1,0,0,0,2,7,"['CARDINAL', 'ORG', 'GPE']",12,12,1.0,"['Five', 'Great Cubicle Makeover Tips', 'http://tinyurl.com/yejucg5']",0,0,0,0,[],bot_traditional,"[1, 2, 3, 4, 4, 5, 6, 6, 6, 6, 6, 6, 6, 6]",0.35824175824175825
161,"""Nissan Micra to be Launched in July 2010"" from http://autoseduction.blogspot.com/2010/01/nissan-micra-to-be-launched-in-july.html","""Nissan Micra to be Launched in July $NUMBER$"" from $URL$",130,"['PUNCT', 'PROPN', 'PROPN', 'PART', 'VERB', 'VERB', 'ADP', 'PROPN', 'NUM', 'PUNCT', 'ADP', 'NOUN']",0,1,2,0,0,0,2,3,"['ORG', 'DATE', 'ORDINAL']",10,10,1.0,"['Nissan Micra', 'July 2010', 'http://autoseduction.blogspot.com/2010/01/nissan-micra-to-be-launched-in-july.html']",0,0,0,0,[],bot_traditional,"[1, 2, 2, 3, 4, 4, 5, 5, 6, 6, 6, 7]",0.5209790209790209
162,"""Nano in US to Cost Thrice of Indian Price"" From http://auto.indiamart.com/blog/nano-in-us-to-cost-thrice-of-indian-price.html","""Nano in US to Cost Thrice of Indian Price"" From $URL$",126,"['PUNCT', 'PROPN', 'ADP', 'PROPN', 'PART', 'VERB', 'PROPN', 'ADP', 'ADJ', 'PROPN', 'PUNCT', 'ADP', 'NOUN']",0,1,1,0,1,0,2,4,"['GPE', 'PERSON', 'NORP']",11,11,1.0,"['US', 'Thrice', 'Indian']",0,0,0,0,[],bot_traditional,"[1, 2, 3, 3, 4, 5, 5, 5, 6, 6, 6, 6, 7]",0.4450549450549451
163,"""Romantic Dinner Table Setting For Valentines Day"" from http://handicraft.indiamart.com/articles/romantic-table-setting-valentines-day.html","""Romantic Dinner Table Setting For Valentines Day"" from $URL$",139,"['PUNCT', 'ADJ', 'PROPN', 'PROPN', 'VERB', 'ADP', 'PROPN', 'PROPN', 'PUNCT', 'ADP', 'ADJ']",0,0,1,0,2,0,2,4,['ORG'],9,9,1.0,['http://handicraft.indiamart.com/articles/romantic-table-setting-valentines-day.html'],0,0,0,0,[],bot_traditional,"[1, 2, 3, 3, 4, 5, 5, 5, 5, 5, 5]",0.39090909090909093
164,"""New Mercedes Benz E250 CDI Blue Efficiency"" from http://auto.indiamart.com/cars/mercedes-benz-e250/","""New Mercedes Benz E250 CDI Blue Efficiency"" from $URL$",100,"['PUNCT', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'ADP', 'NOUN']",0,1,0,0,0,0,2,7,['WORK_OF_ART'],9,9,1.0,['New Mercedes Benz E250 CDI Blue Efficiency'],0,0,0,0,[],bot_traditional,"[1, 2, 2, 2, 2, 2, 2, 2, 2, 3, 4]",0.17272727272727273
165,"""Tata Nano For Her and Him !"" From http://auto.indiamart.com/blog/tata-nano-special-editions.html","""Tata Nano For Her and Him !"" From $URL$",97,"['PUNCT', 'PROPN', 'PROPN', 'ADP', 'PRON', 'CCONJ', 'PRON', 'PUNCT', 'PUNCT', 'ADP', 'ADJ']",2,0,0,0,1,0,3,2,['WORK_OF_ART'],9,9,1.0,['Tata Nano For Her and Him'],0,0,0,0,[],bot_traditional,"[1, 2, 2, 3, 4, 5, 5, 5, 5, 5, 6]",0.4636363636363637
166,"""Wood Smoking Pipes Low Cost & High Quality"" from http://tinyurl.com/y9wmaqq","""Wood Smoking Pipes Low Cost & High Quality"" from $URL$",76,"['PUNCT', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'CCONJ', 'PROPN', 'PROPN', 'PUNCT', 'ADP', 'NOUN']",0,1,0,0,0,0,2,7,['WORK_OF_ART'],10,10,1.0,['Wood Smoking Pipes Low Cost & High Quality'],0,0,0,0,[],bot_traditional,"[1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 4, 5]",0.27272727272727276
167,"""Come, Discover the Divine Shine!"" From http://wowdazzle.blogspot.com","""Come, Discover the Divine Shine!"" From $URL$",69,"['PUNCT', 'VERB', 'PUNCT', 'PROPN', 'DET', 'PROPN', 'PROPN', 'PUNCT', 'PUNCT', 'ADP', 'X']",0,0,1,0,0,0,4,3,[],7,7,1.0,[],0,0,0,0,[],bot_traditional,"[1, 2, 2, 3, 4, 4, 4, 4, 4, 5, 6]",0.40909090909090906
168,Tata Motors follows the footsteps of Maruti Suzuki by http://bit.ly/8x6WJ2,Tata Motors follows the footsteps of Maruti Suzuki by $URL$,74,"['PROPN', 'PROPN', 'VERB', 'DET', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'ADP', 'NOUN']",0,2,1,0,0,0,0,4,"['ORG', 'PERSON']",10,10,1.0,"['Tata Motors', 'Maruti Suzuki']",0,0,0,0,[],bot_traditional,"[1, 1, 2, 3, 4, 5, 5, 5, 5, 5]",0.5212121212121212
169,New Look Of Bajaj Pulsar 220 S from http://auto.indiamart.com/motorcycles/bajaj-pulsar-220s/,New Look Of Bajaj Pulsar $NUMBER$ S from $URL$,92,"['PROPN', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'NUM', 'PROPN', 'ADP', 'NOUN']",0,1,0,0,0,0,0,5,['CARDINAL'],9,9,1.0,['220'],0,0,0,0,[],bot_traditional,"[1, 1, 2, 2, 2, 3, 3, 3, 4]",0.35
170,"""Romantic Valentines Day Gifts For Her"" from http://handicraft.indiamart.com/articles/romantic-unique-valentines-day-gifts-ideas-women.html","""Romantic Valentines Day Gifts For Her"" from $URL$",139,"['PUNCT', 'ADJ', 'PROPN', 'PROPN', 'NOUN', 'ADP', 'ADJ', 'PUNCT', 'ADP', 'X']",0,1,0,0,2,0,2,2,['WORK_OF_ART'],8,8,1.0,['Romantic Valentines Day Gifts For Her'],0,0,0,0,[],bot_traditional,"[1, 2, 3, 3, 4, 5, 5, 5, 5, 6]",0.503030303030303
171,"""Stunning Bedroom Decor Ideas for Valentines Day"" from http://handicraft.indiamart.com/articles/valentines-day-bedroom-decor.html","""Stunning Bedroom Decor Ideas for Valentines Day"" from $URL$",129,"['PUNCT', 'ADJ', 'PROPN', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'PUNCT', 'ADP', 'X']",0,0,0,0,1,0,2,5,"['WORK_OF_ART', 'ORG']",9,9,1.0,"['Stunning Bedroom Decor Ideas for Valentines Day', 'http://handicraft.indiamart.com/articles/valentines-day-bedroom-decor.html']",0,0,0,0,[],bot_traditional,"[1, 2, 3, 3, 3, 4, 4, 4, 4, 4, 5]",0.3090909090909091
172,"""First Look Of Nissan 370Z"" from http://auto.indiamart.com/cars/nissan-370z/","""First Look Of Nissan $NUMBER$Z"" from $URL$",76,"['PUNCT', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'PUNCT', 'ADP', 'NOUN']",0,1,0,0,0,0,2,4,['WORK_OF_ART'],7,7,1.0,['First Look Of Nissan 370Z'],0,0,0,0,[],bot_traditional,"[1, 2, 2, 3, 3, 3, 3, 3, 4]",0.2833333333333333
173,"""Volkswagen Phaeton In Auto Expo 2010"" from http://auto.indiamart.com/cars/volkswagen-phaeton/","""Volkswagen Phaeton In Auto E$SMILEY$ $NUMBER$"" from $URL$",94,"['PUNCT', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'NUM', 'PUNCT', 'ADP', 'NOUN']",0,1,0,0,0,0,2,4,['WORK_OF_ART'],8,8,1.0,['Volkswagen Phaeton In Auto Expo 2010'],0,0,0,0,[],bot_traditional,"[1, 2, 2, 3, 3, 3, 4, 4, 4, 5]",0.38181818181818183
174,Top Five Jewelry Trends 2010 from http://handicraft.indiamart.com/articles/jewelry-trends-2010.html,Top Five Jewelry Trends $NUMBER$ from $URL$,99,"['ADJ', 'NUM', 'NOUN', 'PROPN', 'NUM', 'ADP', 'PROPN']",0,1,0,0,1,0,0,2,"['ORG', 'DATE']",7,7,1.0,"['Top Five Jewelry Trends', '2010']",0,0,0,0,[],bot_traditional,"[1, 2, 3, 4, 4, 5, 5]",0.6785714285714285
175,"""Carriage Lights For Your Home Decor"" From http://handicraft.indiamart.com/products/home-products/decorative-lighting/carriage-lights.html","""Carriage Lights For Your Home Decor"" From $URL$",138,"['PUNCT', 'PROPN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'PROPN', 'PUNCT', 'ADP', 'X']",0,1,0,0,1,0,2,3,['WORK_OF_ART'],8,8,1.0,['Carriage Lights For Your Home Decor'],0,0,0,0,[],bot_traditional,"[1, 2, 2, 3, 4, 5, 5, 5, 5, 6]",0.5333333333333333
176,"""Discover New Cars From Hyundai Motors"" From http://auto.indiamart.com/hyundai/","""Discover New Cars From Hyundai Motors"" From $URL$",79,"['PUNCT', 'PROPN', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'PUNCT', 'ADP', 'PROPN']",0,0,0,0,0,0,2,6,['WORK_OF_ART'],8,7,0.875,['Discover New Cars From Hyundai Motors'],0,0,0,0,[],bot_traditional,"[1, 2, 2, 2, 3, 3, 3, 3, 3, 3]",0.2
177,"""Anodised Smoking Pipes For Smoke Loving Wanderers"" from http://tinyurl.com/ybn7q3f","""Anodised Smoking Pipes For Smoke Loving Wanderers"" from $URL$",83,"['PUNCT', 'PROPN', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'ADP', 'NOUN']",0,1,0,0,0,0,2,6,['WORK_OF_ART'],9,9,1.0,['Anodised Smoking Pipes For Smoke Loving Wanderers'],0,0,0,0,[],bot_traditional,"[1, 2, 2, 2, 3, 3, 3, 3, 3, 3, 4]",0.21818181818181817
178,Aluminum Animals For Your Garden Decor from http://handicraft.indiamart.com/materials/aluminum-crafts/aluminum-animals.html,Aluminum Animals For Your Garden Decor from $URL$,123,"['NOUN', 'PROPN', 'ADP', 'ADJ', 'PROPN', 'PROPN', 'ADP', 'PROPN']",0,1,0,0,1,0,0,4,['ORG'],8,8,1.0,['Aluminum Animals'],0,0,0,0,[],bot_traditional,"[1, 2, 3, 4, 4, 4, 4, 4]",0.40476190476190477
179,Volkswagen Vehicles on Display This Year from http://auto.indiamart.com/auto-expo/2010/volkswagen-cars.html,Volkswagen Vehicles on Display This Year from $URL$,107,"['PROPN', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'ADP', 'PROPN']",0,0,0,0,0,0,0,6,"['ORG', 'GPE', 'DATE']",8,8,1.0,"['Volkswagen', 'Display', 'This Year']",0,0,0,0,[],bot_traditional,"[1, 1, 2, 2, 2, 2, 2, 2]",0.14285714285714285
180,"""New Yo Smart Scooty By Electrotherm India Ltd"" From http://auto.indiamart.com/two-wheelers/electrotherm-india.html","""New Yo Smart Scooty By Electrotherm India Ltd"" From $URL$",115,"['PUNCT', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'ADP', 'NOUN']",0,1,0,0,0,0,2,7,"['ORG', 'ORG']",10,10,1.0,"['New Yo Smart Scooty', 'Electrotherm India Ltd']",0,0,0,0,[],bot_traditional,"[1, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 4]",0.19930069930069932
181,BMW Unveiled Its Concept Car In Auto Expo 2010 from http://auto.indiamart.com/cars/bmw-cars.html,BMW Unveiled Its Concept Car In Auto E$SMILEY$ $NUMBER$ from $URL$,96,"['PROPN', 'VERB', 'ADJ', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'NUM', 'ADP', 'PROPN']",0,0,1,0,1,0,0,6,"['ORG', 'DATE']",11,11,1.0,"['BMW Unveiled Its Concept Car', '2010']",0,0,0,0,[],bot_traditional,"[1, 2, 3, 3, 3, 4, 4, 4, 5, 5, 5]",0.37272727272727274
182,"""Sterling Silver Photo Frames Give Elegant Looks"" From http://tinyurl.com/ydcvx58","""Sterling Silver Photo Frames Give Elegant Looks"" From $URL$",81,"['PUNCT', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'PROPN', 'VERB', 'PUNCT', 'ADP', 'NOUN']",0,1,2,0,0,0,2,5,['WORK_OF_ART'],9,9,1.0,['Sterling Silver Photo Frames Give Elegant Looks'],0,0,0,0,[],bot_traditional,"[1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 5]",0.3090909090909091
183,"""Environment Friendly Cars From RECC"" From http://auto.indiamart.com/cars/reva-cars.html","""Environment Friendly Cars From RECC"" From $URL$",88,"['PUNCT', 'PROPN', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'PUNCT', 'ADP', 'X']",0,0,0,0,0,0,2,4,[],7,6,0.8571428571428571,[],0,0,0,0,[],bot_traditional,"[1, 2, 2, 2, 3, 3, 3, 3, 4]",0.30000000000000004
184,Special Stainless Steel Pots For Kitchen Decor -http://bit.ly/9H8rx,Special Stainless Steel Pots For Kitchen Decor -$URL$,67,"['ADJ', 'PROPN', 'PROPN', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PUNCT']",0,1,0,0,1,0,1,4,['ORG'],8,8,1.0,['Special Stainless Steel Pots For Kitchen Decor'],0,0,0,0,[],bot_traditional,"[1, 2, 2, 3, 4, 4, 4, 5]",0.5357142857142857
185,"""Stainless Steel Cookware For Your Kitchen"" from http://tinyurl.com/y8gt2xe","""Stainless Steel Cookware For Your Kitchen"" from $URL$",75,"['PUNCT', 'PROPN', 'PROPN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'ADP', 'NOUN']",0,3,0,0,1,0,2,2,['ORG'],8,8,1.0,['Stainless Steel'],0,0,0,0,[],bot_traditional,"[1, 2, 2, 3, 4, 5, 5, 5, 5, 5]",0.4787878787878788
186,"""Honda Present Concept Car In Auto Expo 2010"" from http://auto.indiamart.com/cars/honda-motors-cars.html","""Honda Present Concept Car In Auto E$SMILEY$ $NUMBER$"" from $URL$",104,"['PUNCT', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'NUM', 'PUNCT', 'ADP', 'PROPN']",0,0,0,0,0,0,2,7,"['ORG', 'DATE']",10,10,1.0,"['Honda', '2010']",0,0,0,0,[],bot_traditional,"[1, 2, 2, 2, 2, 3, 3, 3, 4, 4, 4, 4]",0.27272727272727276
187,Indian Ocean Climate Event Occurring More Frequently Due To Global Warming from http://tinyurl.com/yjebreg,Indian Ocean Climate Event Occurring More Frequently Due To Global Warming from $URL$,106,"['PROPN', 'PROPN', 'PROPN', 'NOUN', 'VERB', 'ADV', 'ADV', 'ADP', 'ADP', 'PROPN', 'PROPN', 'ADP', 'X']",0,1,1,2,0,0,0,5,"['NORP', 'GPE']",13,13,1.0,"['Indian', 'http://tinyurl.com/yjebreg']",0,0,0,0,[],bot_traditional,"[1, 1, 1, 2, 3, 4, 4, 5, 5, 5, 5, 5, 6]",0.4395604395604396
