index,raw,preprocessed tweet,char count,pos,pronouns,nouns,verbs,adverbs,adjectives,symbols,punctuation,proper nouns,entity label,word count,unique word count,TTR,entity raw text,mentions,hashtags,urls,count(rel words),relationship words,class,ttr curve,ttr slope
84,@ElisaC @sprawlgeek I believe it's bigger and broader (and older) than current tech biz. And at core an emotional issue,$MENTION$ $MENTION$ I believe it's bigger and broader (and older) than current tech biz. And at core an emotional issue,119,"['VERB', 'ADJ', 'PRON', 'VERB', 'PRON', 'VERB', 'ADJ', 'CCONJ', 'ADJ', 'PUNCT', 'CCONJ', 'ADJ', 'PUNCT', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'PUNCT', 'CCONJ', 'ADP', 'NOUN', 'DET', 'ADJ', 'NOUN']",2,4,3,0,6,0,3,0,['GPE'],20,19,0.95,['@sprawlgeek'],2,0,0,0,[],human17,"[1, 2, 3, 3, 3, 3, 3, 4, 4, 5, 5, 5, 5, 6, 6, 7, 7, 7, 7, 7, 7, 8, 8, 8]",0.28782608695652173
85,@ElisaC @sprawlgeek ...sustained value. Dismantling of shared resources and sense of shared involvement ie public education,$MENTION$ $MENTION$ ...sustained value. Dismantling of shared resources and sense of shared involvement ie public education,123,"['VERB', 'ADJ', 'PUNCT', 'ADJ', 'NOUN', 'PUNCT', 'VERB', 'ADP', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'NOUN', 'ADP', 'ADJ', 'NOUN']",0,5,4,0,3,0,2,0,['GPE'],16,13,0.8125,['@sprawlgeek'],2,0,0,0,[],human17,"[1, 2, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 6, 6, 6, 6, 6, 6]",0.27038183694530443
86,"@ElisaC @sprawlgeek I think a lot I the problem is in big capital funds, the names you don't know, the direction to invest in exits vs","$MENTION$ $MENTION$ I think a lot I the problem is in big capital funds, the names you don't know, the direction to invest in exits vs",134,"['VERB', 'ADJ', 'PRON', 'VERB', 'DET', 'NOUN', 'PRON', 'DET', 'NOUN', 'VERB', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'PRON', 'VERB', 'ADV', 'VERB', 'PUNCT', 'DET', 'NOUN', 'PART', 'VERB', 'ADP', 'NOUN', 'ADP']",3,7,6,1,2,0,2,0,['GPE'],26,21,0.8076923076923077,['@sprawlgeek'],2,0,0,0,[],human17,"[1, 2, 3, 3, 4, 5, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7, 7, 7, 7, 8, 8, 8, 8, 8, 9, 9, 9, 9, 9]",0.24926108374384234
87,"@sarahgranger @ElisaC @dooce it's just what makes life better, for more. Do business, tech, law, medicine etc serve people or the reverse?","$MENTION$ $MENTION$ $MENTION$ it's just what makes life better, for more. Do business, tech, law, medicine etc serve people or the reverse?",138,"['NOUN', 'VERB', 'NOUN', 'PRON', 'VERB', 'ADV', 'NOUN', 'VERB', 'NOUN', 'ADV', 'PUNCT', 'ADP', 'ADJ', 'PUNCT', 'VERB', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'NOUN', 'X', 'VERB', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'PUNCT']",1,10,5,2,1,0,6,0,[],22,20,0.9090909090909091,[],3,0,0,0,[],human17,"[1, 2, 2, 3, 3, 4, 4, 4, 4, 4, 5, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 8, 8, 8, 9, 10, 10, 10]",0.28325123152709364
88,@sprawlgeek @ElisaC @mylifeasaghost @RippleCreekNW CyberSelfish is a book by Paulina Borsook that saw what was happening in tech first,$MENTION$ $MENTION$ $MENTION$ $MENTION$ CyberSelfish is a book by Paulina Borsook that saw what was happening in tech first,134,"['PUNCT', 'VERB', 'ADP', 'NOUN', 'PROPN', 'VERB', 'DET', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'DET', 'VERB', 'NOUN', 'VERB', 'VERB', 'ADP', 'NOUN', 'ADV']",0,4,5,1,0,0,1,3,"['GPE', 'ORG', 'PERSON']",19,16,0.8421052631578947,"['@sprawlgeek', 'CyberSelfish', 'Paulina Borsook']",4,0,0,0,[],human17,"[1, 2, 3, 4, 5, 5, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 7]",0.2245614035087719
89,@ElisaC I saw women do the same thing re: Hollywood casting to prove themselves/keep work,$MENTION$ I saw women do the same thing re: Hollywood casting to prove themselves/keep work,89,"['VERB', 'PRON', 'VERB', 'NOUN', 'VERB', 'DET', 'ADJ', 'NOUN', 'VERB', 'PUNCT', 'PROPN', 'VERB', 'PART', 'VERB', 'PRON', 'SYM', 'VERB', 'NOUN']",2,3,7,0,1,1,1,1,['GPE'],15,15,1.0,['Hollywood'],1,0,0,0,[],human17,"[1, 2, 2, 3, 3, 4, 5, 5, 5, 6, 7, 7, 8, 8, 8, 9, 9, 9]",0.49226006191950467
90,"Oy vey. The price. “@ElisaC: @heathr Hey, I selected booth babes for our booths and had to act all cool about it. #notproud”","Oy vey. The price. “$MENTION$: $MENTION$ Hey, I selected booth babes for our booths and had to act all cool about it. $HASHTAG$��",128,"['PROPN', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'PUNCT', 'PUNCT', 'PUNCT', 'PROPN', 'INTJ', 'PUNCT', 'PRON', 'VERB', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'CCONJ', 'VERB', 'PART', 'VERB', 'DET', 'ADJ', 'ADP', 'PRON', 'PUNCT', 'SYM', 'X']",2,5,3,0,2,1,6,2,['MONEY'],23,23,1.0,['notproud�\x80\x9d'],2,1,0,0,[],human17,"[1, 2, 3, 4, 4, 4, 4, 4, 4, 5, 5, 6, 7, 7, 7, 8, 9, 9, 10, 10, 11, 11, 11, 11, 11, 11, 11, 12, 13]",0.3990147783251231
91,@RippleCreekNW thanks that's v kind,$MENTION$ thanks that's v kind,35,"['NOUN', 'NOUN', 'DET', 'VERB', 'PUNCT', 'NOUN']",0,3,1,0,0,0,1,0,[],5,5,1.0,[],1,0,0,0,[],human17,"[1, 1, 2, 3, 4, 4]",0.7142857142857142
92,@ElisaC the web felt clearly like it was about *people*. Lots of early women inc @dooce. Early blogging (pre-blogging software) was v human,$MENTION$ the web felt clearly like it was about *people*. Lots of early women inc $MENTION$. Early blogging (pre-blogging software) was v human,139,"['VERB', 'DET', 'NOUN', 'VERB', 'ADV', 'ADP', 'PRON', 'VERB', 'ADP', 'PUNCT', 'VERB', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'PUNCT', 'ADJ', 'NOUN', 'PUNCT', 'ADJ', 'PUNCT', 'VERB', 'NOUN', 'PUNCT', 'VERB', 'PUNCT', 'NOUN']",1,7,7,1,3,0,6,0,['PERSON'],23,22,0.9565217391304348,['people*. Lots'],2,0,0,0,[],human17,"[1, 2, 3, 3, 4, 5, 6, 6, 6, 7, 7, 7, 7, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",0.20394088669950738
93,"@ElisaC that's really interesting.Early web times felt like a liberal arts nerd table bonanza.Hardware was a ""mature"" biz ie booth babes","$MENTION$ that's really interesting.Early web times felt like a liberal arts nerd table bonanza.Hardware was a ""mature"" biz ie booth babes",136,"['VERB', 'DET', 'VERB', 'ADV', 'ADJ', 'PUNCT', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'PUNCT', 'PROPN', 'VERB', 'DET', 'PUNCT', 'ADJ', 'PUNCT', 'NOUN', 'X', 'NOUN', 'NOUN']",0,9,4,1,4,0,4,1,[],21,20,0.9523809523809523,[],1,0,0,0,[],human17,"[1, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 7, 7, 7, 7, 7, 8, 8, 8, 8, 8, 8, 8, 9, 9, 9]",0.24493705528188284
94,"RT @ElisaC: @heathr Ah. See I was in more traditional tech (hardware/systems), not Internet, during 90s/early oughts. Super male dominated …","$RESERVED$ $MENTION$: $MENTION$ Ah. See I was in more traditional tech (hardware/systems), not Internet, during $NUMBER$s/early oughts. Super male dominated …",142,"['PROPN', 'VERB', 'PUNCT', 'PUNCT', 'INTJ', 'PUNCT', 'VERB', 'PRON', 'VERB', 'ADP', 'ADV', 'ADJ', 'NOUN', 'PUNCT', 'NOUN', 'SYM', 'NOUN', 'PUNCT', 'PUNCT', 'ADV', 'NOUN', 'PUNCT', 'ADP', 'NOUN', 'SYM', 'ADJ', 'NOUN', 'PUNCT', 'ADJ', 'NOUN', 'VERB', 'NUM', 'PROPN']",1,7,4,2,3,2,8,2,['DATE'],21,21,1.0,['90s/early oughts'],2,0,0,0,[],human17,"[1, 2, 3, 3, 4, 4, 4, 5, 5, 6, 7, 8, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 11, 11]",0.27807486631016043
95,@ElisaC I was (still am) part of a group called No End about humanizing. But capital has laid waste to those impulses leading,$MENTION$ I was (still am) part of a group called No End about humanizing. But capital has laid waste to those impulses leading,125,"['VERB', 'PRON', 'VERB', 'PUNCT', 'ADV', 'VERB', 'PUNCT', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'CCONJ', 'NOUN', 'VERB', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB']",1,7,7,1,0,0,3,0,[],23,23,1.0,[],1,0,0,0,[],human17,"[1, 2, 2, 3, 4, 4, 4, 5, 6, 7, 7, 7, 7, 7, 7, 7, 7, 8, 8, 8, 8, 8, 8, 8, 8, 8]",0.26153846153846155
96,@ElisaC it felt better for me as a woman coming to early web / Valley bc women ourselves were not a product as we re in Hollywood.,$MENTION$ it felt better for me as a woman coming to early web / Valley bc women ourselves were not a product as we re in Hollywood.,130,"['VERB', 'PRON', 'VERB', 'ADV', 'ADP', 'PRON', 'ADP', 'DET', 'NOUN', 'VERB', 'ADP', 'ADJ', 'NOUN', 'SYM', 'PROPN', 'NOUN', 'NOUN', 'PRON', 'VERB', 'ADV', 'DET', 'NOUN', 'ADP', 'PRON', 'VERB', 'ADP', 'PROPN', 'PUNCT']",4,5,5,2,1,1,1,2,"['LOC', 'GPE']",27,25,0.9259259259259259,"['Valley', 'Hollywood']",1,0,0,0,[],human17,"[1, 2, 2, 3, 4, 4, 4, 5, 6, 6, 6, 7, 7, 8, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 10]",0.3037766830870279
97,@ElisaC but @mylifeasaghost wrote CyberSelfish early and she saw that impulse first and was right it would rule,$MENTION$ but $MENTION$ wrote CyberSelfish early and she saw that impulse first and was right it would rule,111,"['VERB', 'CCONJ', 'ADV', 'VERB', 'PROPN', 'ADV', 'CCONJ', 'PRON', 'VERB', 'DET', 'NOUN', 'ADV', 'CCONJ', 'VERB', 'ADJ', 'PRON', 'VERB', 'VERB']",2,1,6,3,1,0,0,1,"['ORG', 'ORDINAL']",18,16,0.8888888888888888,"['CyberSelfish', 'first']",2,0,0,0,[],human17,"[1, 2, 3, 3, 4, 4, 4, 5, 5, 6, 7, 7, 7, 7, 8, 8, 8, 8]",0.4117647058823529
98,@ElisaC and the general leftover hippiness that was still in everything as well as the feeling of being at the nerd table: earnestness,$MENTION$ and the general leftover hippiness that was still in everything as well as the feeling of being at the nerd table: earnestness,134,"['VERB', 'CCONJ', 'DET', 'ADJ', 'VERB', 'NOUN', 'ADJ', 'VERB', 'ADV', 'ADP', 'NOUN', 'ADV', 'ADV', 'ADP', 'DET', 'NOUN', 'ADP', 'VERB', 'ADP', 'DET', 'NOUN', 'NOUN', 'PUNCT', 'VERB']",0,5,5,3,2,0,1,0,[],23,20,0.8695652173913043,[],1,0,0,0,[],human17,"[1, 2, 3, 4, 4, 5, 5, 5, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 8, 8]",0.23130434782608694
99,"@ElisaC also a culture of sharing information, ideas and problem solving . Still felt that w developers @fluentconf this week...","$MENTION$ also a culture of sharing information, ideas and problem solving . Still felt that w developers $MENTION$ this week...",128,"['VERB', 'ADV', 'DET', 'NOUN', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'PUNCT', 'ADV', 'VERB', 'ADP', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'PUNCT']",0,6,5,2,0,0,3,0,"['GPE', 'DATE']",20,19,0.95,"['@fluentconf', 'this week']",2,0,0,0,[],human17,"[1, 2, 3, 4, 5, 5, 5, 6, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7]",0.2326369282891022
100,@ElisaC developers all time time and there was this orientation to education and being open for the most people to be able to use your stuff,$MENTION$ developers all time time and there was this orientation to education and being open for the most people to be able to use your stuff,140,"['VERB', 'NOUN', 'DET', 'NOUN', 'NOUN', 'CCONJ', 'ADV', 'VERB', 'DET', 'NOUN', 'PART', 'NOUN', 'CCONJ', 'VERB', 'ADJ', 'ADP', 'DET', 'ADJ', 'NOUN', 'PART', 'VERB', 'ADJ', 'PART', 'VERB', 'ADJ', 'NOUN']",0,7,5,1,4,0,0,0,[],26,22,0.8461538461538461,[],1,0,0,0,[],human17,"[1, 2, 3, 3, 3, 4, 5, 5, 5, 5, 6, 6, 6, 6, 7, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",0.27042735042735044
101,@ElisaC well I was coming from Hollywood ;) It seemed to me that the entire notion of a platform meant people were trying to encourage...,$MENTION$ well I was coming from Hollywood $SMILEY$ It seemed to me that the entire notion of a platform meant people were trying to encourage...,137,"['VERB', 'INTJ', 'PRON', 'VERB', 'VERB', 'ADP', 'PROPN', 'PUNCT', 'PRON', 'VERB', 'ADP', 'PRON', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'NOUN', 'VERB', 'VERB', 'PART', 'VERB', 'PUNCT']",3,3,8,0,1,0,2,1,['GPE'],25,24,0.96,['Hollywood'],1,0,0,0,[],human17,"[1, 2, 3, 3, 3, 4, 5, 6, 6, 6, 6, 6, 6, 7, 8, 9, 9, 9, 9, 9, 9, 9, 9, 10, 10, 10]",0.3425641025641026
102,@ElisaC the earlier tech community felt to me full of caring for each other. How do we re-centre that? Make healthiness a goal over scale?,$MENTION$ the earlier tech community felt to me full of caring for each other. How do we re-centre that? Make healthiness a goal over scale?,138,"['VERB', 'DET', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'ADP', 'PRON', 'ADJ', 'ADP', 'VERB', 'ADP', 'DET', 'ADJ', 'PUNCT', 'ADV', 'VERB', 'PRON', 'VERB', 'PUNCT', 'NOUN', 'ADP', 'PUNCT', 'VERB', 'NOUN', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT']",2,6,6,1,3,0,4,0,[],25,25,1.0,[],1,0,0,0,[],human17,"[1, 2, 3, 4, 4, 4, 5, 6, 6, 6, 6, 6, 6, 6, 7, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",0.2046718576195773
103,"@ElisaC and all these choices are connected. Substituting the words ""choice"" and ""freedom"" for ""I care about how you're doing""","$MENTION$ and all these choices are connected. Substituting the words ""choice"" and ""freedom"" for ""I care about how you're doing""",126,"['VERB', 'CCONJ', 'ADJ', 'DET', 'NOUN', 'VERB', 'VERB', 'PUNCT', 'VERB', 'DET', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'CCONJ', 'PUNCT', 'NOUN', 'PUNCT', 'ADP', 'PUNCT', 'PRON', 'VERB', 'ADP', 'ADV', 'PRON', 'VERB', 'VERB', 'PUNCT']",2,4,7,1,1,0,7,0,[],20,19,0.95,[],1,0,0,0,[],human17,"[1, 2, 3, 4, 5, 5, 5, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 7, 7, 8, 8, 8, 9, 9, 9, 9, 9]",0.23316912972085385
104,@ElisaC this one is even more insidious I think because it's going 2 last longer. Upside of the downside is that it shows our dehumanization,$MENTION$ this one is even more insidious I think because it's going $NUMBER$ last longer. Upside of the downside is that it shows our dehumanization,140,"['VERB', 'DET', 'NOUN', 'VERB', 'ADV', 'ADV', 'ADJ', 'PRON', 'VERB', 'ADP', 'PRON', 'VERB', 'VERB', 'NUM', 'ADV', 'ADV', 'PUNCT', 'ADP', 'ADP', 'DET', 'NOUN', 'VERB', 'ADP', 'PRON', 'VERB', 'ADJ', 'NOUN']",3,3,7,4,2,0,1,0,['CARDINAL'],25,24,0.96,['2'],1,0,0,0,[],human17,"[1, 2, 3, 3, 4, 4, 5, 6, 6, 7, 7, 7, 7, 8, 8, 8, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]",0.2912087912087912
105,@ElisaC we need a giant relational reboot. What does it look like to put the well-being of everyone we work with and for first (inc us)?,$MENTION$ we need a giant relational reboot. What does it look like to put the well-being of everyone we work with and for first (inc us)?,136,"['VERB', 'PRON', 'VERB', 'DET', 'ADJ', 'ADJ', 'NOUN', 'PUNCT', 'NOUN', 'VERB', 'PRON', 'VERB', 'ADP', 'PART', 'VERB', 'DET', 'ADV', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'PRON', 'VERB', 'ADP', 'CCONJ', 'ADP', 'ADJ', 'PUNCT', 'VERB', 'PRON', 'PUNCT', 'PUNCT']",4,4,7,1,3,0,5,0,['ORDINAL'],26,25,0.9615384615384616,['first'],1,0,0,0,[],human17,"[1, 2, 2, 3, 4, 4, 5, 6, 6, 6, 6, 6, 7, 8, 8, 8, 9, 9, 9, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10]",0.27419354838709675
106,"@ElisaC if you are focussed on ""amazing UX"" for customers that doesn't create good things for those critical to creating it,it's just fetish","$MENTION$ if you are focussed on ""amazing UX"" for customers that doesn't create good things for those critical to creating it,it's just fetish",140,"['VERB', 'ADP', 'PRON', 'VERB', 'VERB', 'ADP', 'PUNCT', 'ADJ', 'NOUN', 'PUNCT', 'ADP', 'NOUN', 'ADJ', 'VERB', 'ADV', 'VERB', 'ADJ', 'NOUN', 'ADP', 'DET', 'ADJ', 'ADP', 'VERB', 'PRON', 'PUNCT', 'PRON', 'VERB', 'ADV', 'ADJ']",3,3,7,2,5,0,3,0,['ORG'],23,22,0.9565217391304348,['UX'],1,0,0,0,[],human17,"[1, 2, 3, 3, 3, 3, 4, 5, 6, 6, 6, 6, 6, 6, 7, 7, 7, 7, 7, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",0.2320197044334975
107,@ElisaC absolutely. And many of those businesses are funded the way they are because they presume no obligation to employees,$MENTION$ absolutely. And many of those businesses are funded the way they are because they presume no obligation to employees,124,"['VERB', 'ADV', 'PUNCT', 'CCONJ', 'ADJ', 'ADP', 'DET', 'NOUN', 'VERB', 'VERB', 'DET', 'NOUN', 'PRON', 'VERB', 'ADP', 'PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN']",2,4,5,1,1,0,1,0,[],20,18,0.9,[],1,0,0,0,[],human17,"[1, 2, 3, 4, 5, 6, 7, 8, 8, 8, 8, 8, 9, 9, 9, 9, 9, 9, 9, 9, 9]",0.36103896103896105
108,"RT @ElisaC: @heathr This makes me concerned abt “sharing” or “collaborative” economy. It's an economy for few, unless we change social appr…","$RESERVED$ $MENTION$: $MENTION$ This makes me concerned abt “sharing” or “collaborative” economy. It's an economy for few, unless we change social appr…",150,"['PROPN', 'VERB', 'PUNCT', 'VERB', 'DET', 'VERB', 'PRON', 'ADJ', 'NOUN', 'NOUN', 'CCONJ', 'NUM', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'ADJ', 'PUNCT', 'ADP', 'PRON', 'VERB', 'ADJ', 'NOUN', 'PROPN']",3,5,5,0,3,0,3,2,[],22,22,1.0,[],2,0,0,0,[],human17,"[1, 2, 3, 3, 4, 4, 5, 6, 7, 7, 8, 9, 9, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10]",0.333943833943834
109,@ElisaC otherwise you're just building the Matrix to entrap yourself. Way we use capital is *a choice.* many see it as magically in charge,$MENTION$ otherwise you're just building the Matrix to entrap yourself. Way we use capital is *a choice.* many see it as magically in charge,138,"['VERB', 'ADV', 'PRON', 'VERB', 'ADV', 'VERB', 'DET', 'NOUN', 'PART', 'VERB', 'PRON', 'PUNCT', 'NOUN', 'PRON', 'VERB', 'NOUN', 'VERB', 'PUNCT', 'DET', 'NOUN', 'PUNCT', 'PUNCT', 'ADJ', 'VERB', 'PRON', 'ADV', 'ADV', 'ADP', 'NOUN']",4,5,7,4,1,0,4,0,['PERSON'],24,24,1.0,['Matrix'],1,0,0,0,[],human17,"[1, 2, 3, 3, 3, 3, 4, 5, 6, 6, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 8, 8, 8, 8, 8, 9, 9]",0.23349753694581282
110,@ElisaC a culture that says how can shines a and tech support a good life for all is what I am interested in,$MENTION$ a culture that says how can shines a and tech support a good life for all is what I am interested in,108,"['VERB', 'DET', 'NOUN', 'ADJ', 'VERB', 'ADV', 'VERB', 'VERB', 'DET', 'CCONJ', 'NOUN', 'NOUN', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'VERB', 'NOUN', 'PRON', 'VERB', 'ADJ', 'ADP']",1,5,6,1,3,0,0,0,[],23,21,0.9130434782608695,[],1,0,0,0,[],human17,"[1, 2, 3, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 7, 7, 7, 8, 8, 8, 8]",0.2648221343873518
111,Me too! Great talks out there about this from @pinboard @baconmeteor “@ElisaC: @heathr That sounds like heaven to me :) #lifestylebusiness”,Me too! Great talks out there about this from $MENTION$ $MENTION$ “$MENTION$: $MENTION$ That sounds like heaven to me $SMILEY$ $HASHTAG$��,143,"['PRON', 'ADV', 'PUNCT', 'ADJ', 'NOUN', 'ADV', 'ADV', 'ADP', 'DET', 'ADP', 'ADJ', 'PROPN', 'NOUN', 'PUNCT', 'VERB', 'DET', 'VERB', 'ADP', 'PROPN', 'ADP', 'PRON', 'PUNCT', 'SYM', 'X']",2,2,2,3,2,1,3,2,['MONEY'],21,19,0.9047619047619048,['lifestylebusiness�\x80\x9d'],4,1,0,0,[],human17,"[1, 2, 3, 4, 5, 5, 5, 6, 7, 7, 7, 8, 8, 8, 9, 9, 9, 9, 9, 9, 9, 9, 10, 11]",0.3508695652173913
112,"RT @ElisaC: @heathr If you can build business that supports you, your family, maybe a few employees in lifestyle you enjoy/are proud of CON…","$RESERVED$ $MENTION$: $MENTION$ If you can build business that supports you, your family, maybe a few employees in lifestyle you enjoy/are proud of CON…",142,"['PROPN', 'PROPN', 'PUNCT', 'ADJ', 'ADP', 'PRON', 'VERB', 'VERB', 'NOUN', 'ADJ', 'VERB', 'PRON', 'PUNCT', 'ADJ', 'NOUN', 'PUNCT', 'ADV', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PRON', 'VERB', 'PUNCT', 'VERB', 'ADJ', 'ADP', 'PROPN', 'PROPN']",3,4,5,1,5,0,4,4,[],24,23,0.9583333333333334,[],2,0,0,1,['family'],human17,"[1, 1, 2, 3, 4, 5, 6, 6, 7, 7, 7, 7, 7, 7, 7, 7, 8, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]",0.25161290322580643
113,"RT @ElisaC: @heathr I agree. Whenever I speak publicly abt entrepreneurism, I mention that despite general disdain around the term “lifesty…","$RESERVED$ $MENTION$: $MENTION$ I agree. Whenever I speak publicly abt entrepreneurism, I mention that despite general disdain around the term “lifesty…",144,"['PROPN', 'VERB', 'PUNCT', 'ADJ', 'PRON', 'VERB', 'PUNCT', 'ADV', 'PRON', 'VERB', 'ADV', 'VERB', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'ADP', 'ADP', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'PROPN']",3,4,5,2,2,0,3,2,[],21,19,0.9047619047619048,[],2,0,0,0,[],human17,"[1, 2, 3, 4, 5, 5, 5, 6, 6, 6, 6, 6, 7, 7, 7, 7, 8, 8, 8, 8, 8, 9, 9, 9, 9]",0.2807692307692308
114,@ElisaC Valley and capital culture in general seek scale above all else. What if we put a good life and community first?,$MENTION$ Valley and capital culture in general seek scale above all else. What if we put a good life and community first?,120,"['PROPN', 'PROPN', 'CCONJ', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'DET', 'ADV', 'PUNCT', 'NOUN', 'ADP', 'PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'ADV', 'PUNCT']",1,7,1,2,2,0,2,2,"['LOC', 'ORDINAL']",22,21,0.9545454545454546,"['Valley', 'first']",1,0,0,0,[],human17,"[1, 1, 2, 3, 3, 4, 5, 5, 5, 5, 6, 7, 8, 8, 8, 9, 10, 10, 10, 10, 10, 10, 10, 10]",0.43478260869565216
115,@ElisaC sure. Or is there also a smaller scale to work on that is more sustainable for a good life?,$MENTION$ sure. Or is there also a smaller scale to work on that is more sustainable for a good life?,99,"['VERB', 'ADJ', 'PUNCT', 'CCONJ', 'VERB', 'ADV', 'ADV', 'DET', 'ADJ', 'NOUN', 'PART', 'VERB', 'ADP', 'DET', 'VERB', 'ADV', 'ADJ', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT']",0,2,4,3,4,0,2,0,[],20,18,0.9,[],1,0,0,0,[],human17,"[1, 2, 3, 4, 4, 5, 5, 6, 6, 7, 8, 8, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]",0.37549407114624506
116,"RT @ElisaC: @heathr Well, exactly. It’s like being a solo consultant. Lack of scale exists in any business, including that one.","$RESERVED$ $MENTION$: $MENTION$ Well, exactly. It’s like being a solo consultant. Lack of scale exists in any business, including that one.",129,"['PROPN', 'VERB', 'PUNCT', 'ADJ', 'INTJ', 'PUNCT', 'ADV', 'PUNCT', 'NOUN', 'ADP', 'VERB', 'DET', 'NOUN', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'VERB', 'DET', 'NUM', 'PUNCT']",0,6,4,1,1,0,6,1,[],21,21,1.0,[],2,0,0,0,[],human17,"[1, 2, 3, 4, 5, 5, 6, 6, 7, 8, 8, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 10, 10]",0.2765567765567766
117,@ElisaC any blogging at all. The mediums don't go away but the way we use them does when culture changes.,$MENTION$ any blogging at all. The mediums don't go away but the way we use them does when culture changes.,105,"['VERB', 'DET', 'NOUN', 'ADV', 'ADV', 'PUNCT', 'DET', 'NOUN', 'VERB', 'ADV', 'VERB', 'ADV', 'CCONJ', 'DET', 'NOUN', 'PRON', 'VERB', 'PRON', 'VERB', 'ADV', 'NOUN', 'NOUN', 'PUNCT']",2,5,5,5,0,0,2,0,[],20,20,1.0,[],1,0,0,0,[],human17,"[1, 2, 3, 4, 4, 5, 5, 5, 5, 5, 5, 5, 6, 6, 6, 7, 7, 7, 7, 7, 7, 7, 7]",0.23023715415019763
