index,raw,preprocessed tweet,char count,pos,pronouns,nouns,verbs,adverbs,adjectives,symbols,punctuation,proper nouns,entity label,word count,unique word count,TTR,entity raw text,mentions,hashtags,urls,count(rel words),relationship words,class,ttr curve,ttr slope
143,"At least I don't have to work tomorrow....but this time next week it will be my first day back at school, hmm!!!","At least I don't have to work tomorrow....but this time next week it will be my first day back at school, hmm!!!",112,"['ADP', 'ADJ', 'PRON', 'VERB', 'ADV', 'VERB', 'PART', 'VERB', 'NOUN', 'PUNCT', 'CCONJ', 'DET', 'NOUN', 'ADJ', 'NOUN', 'PRON', 'VERB', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'ADV', 'ADP', 'NOUN', 'PUNCT', 'INTJ', 'PUNCT', 'PUNCT', 'PUNCT']",2,5,5,2,4,0,5,0,"['DATE', 'DATE', 'ORDINAL']",22,22,1.0,"['tomorrow', 'next week', 'first']",0,0,0,0,[],bot_fakefol,"[1, 2, 3, 4, 5, 5, 6, 6, 7, 8, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 11, 11, 11, 11]",0.30394088669950736
144,"Had a great night watching @jenbrister tonight, well done - a great show :o)","Had a great night watching $MENTION$ tonight, well done - a great show $SMILEY$",76,"['VERB', 'DET', 'ADJ', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'PUNCT', 'ADV', 'VERB', 'PUNCT', 'DET', 'ADJ', 'NOUN', 'PUNCT']",0,3,3,1,3,0,3,0,"['ORG', 'TIME']",14,12,0.8571428571428571,"['@jenbrister', 'tonight']",1,0,0,0,[],bot_fakefol,"[1, 2, 3, 4, 4, 4, 4, 5, 6, 6, 6, 6, 6, 6, 6]",0.3357142857142857
145,And jumping in sea...are they drunk? http://t.co/m49ijB6,And jumping in sea...are they drunk? $URL$,56,"['CCONJ', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'VERB', 'PRON', 'ADJ', 'PUNCT', 'X']",1,1,2,0,1,0,2,0,[],7,7,1.0,[],0,0,0,0,[],bot_fakefol,"[1, 2, 3, 4, 5, 5, 6, 7, 7, 8]",0.7515151515151516
146,Crazy people windsurfing in Scotland....it is freezing brr http://t.co/q3FiH7P,Crazy people windsurfing in Scotland....it is freezing brr $URL$,78,"['PROPN', 'NOUN', 'VERB', 'ADP', 'PROPN', 'PUNCT', 'PRON', 'VERB', 'VERB', 'ADJ', 'NOUN']",1,2,3,0,1,0,1,2,"['NORP', 'GPE']",9,9,1.0,"['Crazy', 'Scotland']",0,0,0,0,[],bot_fakefol,"[1, 2, 3, 4, 4, 5, 6, 6, 6, 7, 7]",0.5909090909090909
147,"Had a lovely day in Edinburgh, we saw 3 shows, all very good! Time for home and sleep :o)","Had a lovely day in Edinburgh, we saw $NUMBER$ shows, all very good! Time for home and sleep $SMILEY$",89,"['VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'PRON', 'VERB', 'NUM', 'NOUN', 'PUNCT', 'DET', 'ADV', 'ADJ', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT']",1,5,2,1,2,0,4,1,"['DATE', 'GPE', 'CARDINAL']",19,19,1.0,"['a lovely day', 'Edinburgh', '3']",0,0,0,0,[],bot_fakefol,"[1, 2, 3, 4, 5, 6, 7, 8, 8, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 11, 11, 11]",0.4330886504799549
148,"How exciting, my drink is so cute... http://t.co/Mm9Ab96","How exciting, my drink is so cute... $URL$",56,"['ADV', 'ADJ', 'PUNCT', 'ADJ', 'NOUN', 'VERB', 'ADV', 'ADJ', 'PUNCT', 'X']",0,1,1,2,3,0,2,0,[],8,8,1.0,[],0,0,0,0,[],bot_fakefol,"[1, 2, 3, 3, 4, 5, 5, 5, 5, 6]",0.503030303030303
149,Still 2 hours to go......,Still $NUMBER$ hours to go......,25,"['ADV', 'NUM', 'NOUN', 'PART', 'VERB', 'PUNCT']",0,1,1,1,0,0,1,0,['TIME'],5,5,1.0,['2 hours'],0,0,0,0,[],bot_fakefol,"[1, 2, 3, 4, 5, 6]",1.0
150,"Lots of traffic on the way to Edinburgh, still 4 hours away....","Lots of traffic on the way to Edinburgh, still $NUMBER$ hours away....",63,"['NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'ADV', 'NUM', 'NOUN', 'ADV', 'PUNCT']",0,4,0,2,0,0,2,1,"['GPE', 'TIME']",12,12,1.0,"['Edinburgh', '4 hours']",0,0,0,0,[],bot_fakefol,"[1, 2, 2, 2, 3, 3, 3, 4, 5, 6, 7, 7, 7, 7]",0.5164835164835164
151,"Off to Spain, see u in 10 days x","Off to Spain, see u in $NUMBER$ days x",32,"['ADP', 'ADP', 'PROPN', 'PUNCT', 'VERB', 'NOUN', 'ADP', 'NUM', 'NOUN', 'X']",0,2,1,0,0,0,1,1,"['GPE', 'DATE']",9,9,1.0,"['Spain', '10 days']",0,0,0,0,[],bot_fakefol,"[1, 1, 2, 3, 4, 5, 5, 6, 6, 7]",0.7030303030303031
152,"@LovesOfaLDNgirl hehe can't wait, sorry too many clothes and shoes...u can't fit!!! See u when u get back x","$MENTION$ hehe can't wait, sorry too many clothes and shoes...u can't fit!!! See u when u get back x",107,"['ADJ', 'NOUN', 'VERB', 'ADV', 'VERB', 'PUNCT', 'INTJ', 'ADV', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'ADV', 'VERB', 'PUNCT', 'PUNCT', 'PUNCT', 'VERB', 'NOUN', 'ADV', 'PRON', 'VERB', 'ADV', 'X']",2,4,6,5,2,0,5,0,[],19,17,0.8947368421052632,[],1,0,0,0,[],bot_fakefol,"[1, 2, 3, 4, 4, 5, 6, 6, 6, 6, 7, 7, 7, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 9]",0.2326007326007326
153,"@LovesOfaLDNgirl u in London, who u on a date with? X","$MENTION$ u in London, who u on a date with? X",53,"['PUNCT', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'PUNCT', 'NOUN']",0,4,1,0,0,0,3,1,['GPE'],11,10,0.9090909090909091,['London'],1,0,0,0,[],bot_fakefol,"[1, 2, 3, 4, 4, 4, 5, 5, 6, 6, 6, 6, 6]",0.4010989010989011
154,"Hey @stereynolds - hope u are well :o)  can u DM me your address, wanted to send u something! X","Hey $MENTION$ - hope u are well $SMILEY$ can u DM me your address, wanted to send u something! X",95,"['INTJ', 'NOUN', 'PUNCT', 'NOUN', 'PRON', 'VERB', 'ADV', 'PUNCT', 'SPACE', 'VERB', 'X', 'VERB', 'PRON', 'ADJ', 'NOUN', 'PUNCT', 'VERB', 'PART', 'VERB', 'NOUN', 'NOUN', 'PUNCT', 'NOUN']",2,6,5,1,1,0,4,0,['NORP'],20,18,0.9,[' '],1,0,0,0,[],bot_fakefol,"[1, 2, 3, 3, 4, 5, 6, 6, 7, 7, 8, 8, 8, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10]",0.40217391304347827
155,"@Fraser201 haha I like it, I'm doing the same, having a glass of wine :o)","$MENTION$ haha I like it, I'm doing the same, having a glass of wine $SMILEY$",73,"['VERB', 'INTJ', 'PRON', 'VERB', 'PRON', 'PUNCT', 'PRON', 'VERB', 'VERB', 'DET', 'ADJ', 'PUNCT', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT']",3,2,5,0,1,0,3,0,[],15,15,1.0,[],1,0,0,0,[],bot_fakefol,"[1, 2, 3, 3, 3, 4, 4, 4, 4, 5, 6, 6, 6, 6, 7, 8, 8, 8]",0.38802889576883387
156,@LovesOfaLDNgirl don't go!!!! Scary!!!! :o(,$MENTION$ don't go!!!! Scary!!!! $SMILEY$,43,"['INTJ', 'VERB', 'ADV', 'VERB', 'PUNCT', 'PUNCT', 'PUNCT', 'PUNCT', 'ADJ', 'PUNCT', 'PUNCT', 'PUNCT', 'PUNCT', 'PUNCT', 'PUNCT']",0,0,2,1,1,0,10,0,[],5,5,1.0,[],1,0,0,0,[],bot_fakefol,"[1, 2, 3, 3, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5]",0.25
157,@LovesOfaLDNgirl I know so horrible :o( #londonriots,$MENTION$ I know so horrible $SMILEY$ $HASHTAG$,52,"['ADJ', 'PRON', 'VERB', 'ADV', 'ADJ', 'NOUN', 'PUNCT', 'NOUN', 'NOUN']",1,3,1,1,2,0,1,0,[],7,7,1.0,[],1,1,0,0,[],bot_fakefol,"[1, 2, 3, 4, 4, 5, 6, 6, 6]",0.65
158,"@MissKellyO I know, its so horrible!!! #londonriots","$MENTION$ I know, its so horrible!!! $HASHTAG$",51,"['INTJ', 'PRON', 'VERB', 'PUNCT', 'ADJ', 'ADV', 'ADJ', 'PUNCT', 'PUNCT', 'PUNCT', 'NOUN', 'VERB']",1,1,2,1,2,0,4,0,[],7,7,1.0,[],1,1,0,0,[],bot_fakefol,"[1, 2, 3, 4, 5, 6, 6, 6, 6, 6, 7, 7]",0.506993006993007
159,@judy_jay I know how crazy....its very scary #londonriots,$MENTION$ I know how crazy....its very scary $HASHTAG$,57,"['NOUN', 'PRON', 'VERB', 'ADV', 'ADJ', 'PUNCT', 'ADJ', 'ADV', 'ADJ', 'NOUN', 'VERB']",1,2,2,2,3,0,1,0,[],8,8,1.0,[],1,1,0,0,[],bot_fakefol,"[1, 2, 3, 4, 5, 6, 6, 6, 6, 6, 6]",0.5
160,"Crazy #londonriots happening everywhere now - scary, hope it doesn't kick off in  Aylesbury!!! :o(","Crazy $HASHTAG$ happening everywhere now - scary, hope it doesn't kick off in Aylesbury!!! $SMILEY$",98,"['PROPN', 'PROPN', 'VERB', 'VERB', 'ADV', 'ADV', 'PUNCT', 'ADJ', 'PUNCT', 'VERB', 'PRON', 'VERB', 'ADV', 'VERB', 'PART', 'ADP', 'SPACE', 'PROPN', 'PUNCT', 'PUNCT', 'PUNCT', 'PUNCT', 'PUNCT']",1,0,5,3,1,0,7,3,"['PERSON', 'GPE']",15,15,1.0,"['Crazy #', 'Aylesbury']",0,1,0,0,[],bot_fakefol,"[1, 1, 2, 2, 3, 3, 4, 5, 5, 5, 6, 6, 6, 6, 7, 8, 9, 9, 9, 9, 9, 9, 9]",0.4051383399209486
161,"@LovesOfaLDNgirl hehe we look so cool, my hair....my clothes, I was obviously very cool!!!! X","$MENTION$ hehe we look so cool, my hair....my clothes, I was obviously very cool!!!! X",93,"['ADJ', 'INTJ', 'PRON', 'VERB', 'ADV', 'ADJ', 'PUNCT', 'ADJ', 'NOUN', 'PUNCT', 'ADJ', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'ADV', 'ADV', 'ADJ', 'PUNCT', 'PUNCT', 'PUNCT', 'PUNCT', 'NOUN']",2,3,2,3,5,0,7,0,[],15,15,1.0,[],1,0,0,0,[],bot_fakefol,"[1, 2, 3, 4, 5, 5, 6, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7]",0.208498023715415
162,"Watched the film Limitless the other night, very good :o)","Watched the film Limitless the other night, very good $SMILEY$",57,"['VERB', 'DET', 'NOUN', 'PROPN', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'ADV', 'ADJ', 'PUNCT']",0,2,1,1,2,0,2,1,['TIME'],10,9,0.9,['the other night'],0,0,0,0,[],bot_fakefol,"[1, 2, 3, 4, 4, 5, 5, 6, 7, 7, 7]",0.6090909090909091
163,My displays for my new classroom :o) http://yfrog.com/kjaddnqj,My displays for my new classroom $SMILEY$ $URL$,62,"['ADJ', 'NOUN', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'PUNCT', 'X']",0,2,0,0,3,0,1,0,[],8,8,1.0,[],0,0,0,0,[],bot_fakefol,"[1, 2, 3, 3, 3, 3, 4, 5]",0.4523809523809524
164,"@kotzyba82 that would be great - would love to come, let me know dates closer to time! Have a great summer hols :o)","$MENTION$ that would be great - would love to come, let me know dates closer to time! Have a great summer hols $SMILEY$",115,"['DET', 'ADJ', 'VERB', 'VERB', 'ADJ', 'PUNCT', 'VERB', 'VERB', 'PART', 'VERB', 'PUNCT', 'VERB', 'PRON', 'VERB', 'VERB', 'ADV', 'ADP', 'NOUN', 'PUNCT', 'VERB', 'DET', 'ADJ', 'NOUN', 'NOUN', 'PUNCT']",1,3,9,1,3,0,4,0,['DATE'],23,20,0.8695652173913043,['summer'],1,0,0,0,[],bot_fakefol,"[1, 2, 3, 3, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 7, 8, 9, 9, 9, 9, 9, 9, 9, 9]",0.34307692307692317
165,@kotzyba82 lovely Thank you - shame I didn't get to see u all last weekend :o( would be lovely to see u soon! How's life with u? X,$MENTION$ lovely Thank you - shame I didn't get to see u all last weekend $SMILEY$ would be lovely to see u soon! How's life with u? X,130,"['PUNCT', 'ADJ', 'VERB', 'PRON', 'PUNCT', 'NOUN', 'PRON', 'VERB', 'ADV', 'VERB', 'PART', 'VERB', 'NOUN', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'PUNCT', 'VERB', 'VERB', 'ADJ', 'PART', 'VERB', 'NOUN', 'ADV', 'PUNCT', 'ADV', 'VERB', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN']",2,7,8,3,3,0,6,0,['DATE'],28,24,0.8571428571428571,['last weekend'],1,0,0,0,[],bot_fakefol,"[1, 2, 3, 4, 4, 5, 5, 5, 6, 6, 7, 7, 7, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 9, 9, 9, 9]",0.1888368983957219
166,@kotzyba82 grr my twitter is soooo slow - only just got this!!! Big Hello to u!!!! :o),$MENTION$ grr my twitter is soooo slow - only just got this!!! Big Hello to u!!!! $SMILEY$,86,"['DET', 'VERB', 'ADJ', 'NOUN', 'VERB', 'ADJ', 'ADV', 'PUNCT', 'ADV', 'ADV', 'VERB', 'DET', 'PUNCT', 'PUNCT', 'PUNCT', 'ADJ', 'INTJ', 'ADP', 'X', 'PUNCT', 'PUNCT', 'PUNCT', 'PUNCT', 'PUNCT']",0,1,3,3,3,0,9,0,[],17,17,1.0,[],1,0,0,0,[],bot_fakefol,"[1, 2, 3, 4, 4, 4, 5, 6, 6, 6, 6, 6, 6, 6, 6, 6, 7, 8, 9, 9, 9, 9, 9, 9]",0.3095652173913043
167,Hey guys @stereynolds @stevenroseuk hope your watching Beaver falls - reminding me of great times at NaShoPa :o),Hey guys $MENTION$ $MENTION$ hope your watching Beaver falls - reminding me of great times at NaShoPa $SMILEY$,112,"['INTJ', 'NOUN', 'NOUN', 'PROPN', 'VERB', 'ADJ', 'VERB', 'PROPN', 'VERB', 'PUNCT', 'VERB', 'PRON', 'ADP', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'PUNCT']",1,3,4,0,2,0,2,3,['EVENT'],18,17,0.9444444444444444,['Beaver'],2,0,0,0,[],bot_fakefol,"[1, 2, 2, 3, 4, 5, 5, 5, 5, 6, 6, 7, 8, 8, 8, 8, 8, 8]",0.4262125902992776
168,My new door sign for Sept :o) http://yfrog.com/kf6evhqj,My new door sign for Sept $SMILEY$ $URL$,55,"['ADJ', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'ADP', 'X']",0,2,0,0,2,0,0,1,['DATE'],8,8,1.0,['Sept'],0,0,0,0,[],bot_fakefol,"[1, 1, 2, 2, 3, 4, 4, 5]",0.5952380952380952
169,Having a great time with @DinaLees watching @AdeletheGreat in The Producers - she is fab :o),Having a great time with $MENTION$ watching $MENTION$ in The Producers - she is fab $SMILEY$,92,"['VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'VERB', 'PUNCT', 'ADP', 'DET', 'PROPN', 'PUNCT', 'PRON', 'VERB', 'ADJ', 'PUNCT']",1,2,3,0,2,0,3,1,[],16,15,0.9375,[],2,0,0,0,[],bot_fakefol,"[1, 2, 3, 4, 5, 5, 5, 6, 6, 6, 7, 7, 8, 8, 8, 8]",0.4426470588235294
170,Can't wait to see @AdeletheGreat tonight in the Producers :o),Can't wait to see $MENTION$ tonight in the Producers $SMILEY$,61,"['VERB', 'ADV', 'VERB', 'PART', 'VERB', 'ADJ', 'NOUN', 'ADP', 'DET', 'PROPN', 'PUNCT']",0,1,3,1,1,0,1,1,"['TIME', 'ORG']",10,10,1.0,"['tonight', 'Producers']",1,0,0,0,[],bot_fakefol,"[1, 2, 2, 3, 3, 4, 5, 6, 7, 8, 9]",0.7909090909090909
171,Had a lovely time @ArashMoghaddami party!!! Off home now to chill!!! X http://yfrog.com/kjzfkdjj,Had a lovely time $MENTION$ party!!! Off home now to chill!!! X $URL$,96,"['VERB', 'DET', 'ADJ', 'NOUN', 'DET', 'NOUN', 'PUNCT', 'PUNCT', 'PUNCT', 'ADP', 'ADV', 'ADV', 'PART', 'VERB', 'PUNCT', 'PUNCT', 'PUNCT', 'NOUN', 'X']",0,3,2,2,1,0,6,0,['PERSON'],13,13,1.0,['@ArashMoghaddami'],1,0,0,0,[],bot_fakefol,"[1, 2, 3, 4, 4, 4, 5, 5, 5, 6, 7, 7, 8, 8, 8, 8, 8, 8, 9]",0.40350877192982454
172,@_ClaireRichards there is a lovely pub in Aston Clinton called the Bell (owned by Mark Webber) that does a great Sunday Roast :o),$MENTION$ there is a lovely pub in Aston Clinton called the Bell (owned by Mark Webber) that does a great Sunday Roast $SMILEY$,129,"['NOUN', 'ADV', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'VERB', 'DET', 'PROPN', 'PUNCT', 'VERB', 'ADP', 'PROPN', 'PROPN', 'PUNCT', 'ADJ', 'VERB', 'DET', 'ADJ', 'PROPN', 'NOUN', 'PUNCT']",0,3,4,1,3,0,3,6,"['PERSON', 'ORG', 'PERSON', 'DATE', 'ORG']",23,22,0.9565217391304348,"['Aston Clinton', 'Bell', 'Mark Webber', 'Sunday', 'Roast']",1,0,0,0,[],bot_fakefol,"[1, 2, 3, 4, 5, 5, 6, 7, 7, 7, 7, 7, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",0.23692307692307693
173,Gonna have crazy dreams tonight after all that strong cheese....will report back tomorrow morning!!!,Gonna have crazy dreams tonight after all that strong cheese....will report back tomorrow morning!!!,100,"['VERB', 'PART', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'ADV', 'ADV', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'VERB', 'VERB', 'PART', 'NOUN', 'NOUN', 'PUNCT', 'PUNCT', 'PUNCT']",0,5,4,2,2,0,4,0,"['TIME', 'TIME']",14,14,1.0,"['tonight', 'tomorrow morning']",0,0,0,0,[],bot_fakefol,"[1, 2, 2, 3, 4, 4, 5, 5, 6, 6, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7]",0.3105263157894737
174,Got up at 11am and have been watching the TV since....great start to the summer hols :o),Got up at $NUMBER$am and have been watching the TV since....great start to the summer hols $SMILEY$,88,"['VERB', 'ADV', 'ADP', 'NUM', 'VERB', 'CCONJ', 'VERB', 'VERB', 'VERB', 'DET', 'NOUN', 'ADP', 'PUNCT', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'PUNCT']",0,4,5,1,1,0,2,0,"['TIME', 'DATE']",17,16,0.9411764705882353,"['11am', 'summer']",0,0,0,0,[],bot_fakefol,"[1, 2, 3, 4, 4, 5, 5, 5, 5, 6, 7, 7, 8, 9, 9, 9, 9, 9, 9, 9]",0.42631578947368426
175,Such bad adverts on in the middle of the day....hmm,Such bad adverts on in the middle of the day....hmm,51,"['ADJ', 'ADJ', 'NOUN', 'PART', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'INTJ']",0,3,0,0,2,0,1,0,['DATE'],10,9,0.9,['the middle of the day'],0,0,0,0,[],bot_fakefol,"[1, 1, 2, 3, 4, 5, 5, 5, 5, 5, 6, 7]",0.506993006993007
176,Schools out for SUMMER!!!! Woohoo!!!!,Schools out for SUMMER!!!! Woohoo!!!!,37,"['NOUN', 'PART', 'ADP', 'PROPN', 'PUNCT', 'PUNCT', 'PUNCT', 'PUNCT', 'PROPN', 'PUNCT', 'PUNCT', 'PUNCT', 'PUNCT']",0,1,0,0,0,0,8,2,['DATE'],5,5,1.0,['SUMMER'],0,0,0,0,[],bot_fakefol,"[1, 2, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5]",0.27472527472527475
177,RT @Lord_Sugar: I am what it says on the tin. LOL,$RESERVED$ $MENTION$: I am what it says on the tin. LOL,49,"['PROPN', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'NOUN', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'INTJ']",2,3,2,0,0,0,2,1,['GPE'],11,11,1.0,['RT'],1,0,0,0,[],bot_fakefol,"[1, 2, 3, 4, 5, 5, 5, 5, 6, 7, 7, 7, 8]",0.5164835164835165
178,@LovesOfaLDNgirl hmm didn't get this last night! Hope ur enjoying the PJ's :o),$MENTION$ hmm didn't get this last night! Hope ur enjoying the PJ's $SMILEY$,78,"['X', 'NOUN', 'VERB', 'ADV', 'VERB', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'VERB', 'DET', 'PROPN', 'PART', 'PUNCT']",0,3,3,1,1,0,2,1,"['TIME', 'ORG']",13,13,1.0,"['this last night', 'PJ']",1,0,0,0,[],bot_fakefol,"[1, 2, 3, 4, 4, 5, 6, 6, 7, 7, 8, 8, 8, 9, 10, 10]",0.5705882352941176
179,Only 8.5 days to go then 6 weeks off for the summer...I so deserve it :o),Only $NUMBER$ days to go then $NUMBER$ weeks off for the summer...I so deserve it $SMILEY$,73,"['ADV', 'NUM', 'NOUN', 'PART', 'VERB', 'ADV', 'NUM', 'NOUN', 'ADP', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PRON', 'ADV', 'VERB', 'PRON', 'PUNCT']",2,3,2,3,0,0,2,0,"['DATE', 'DATE', 'DATE']",16,15,0.9375,"['Only 8.5 days', '6 weeks', 'the summer']",0,0,0,0,[],bot_fakefol,"[1, 2, 3, 4, 5, 5, 5, 5, 6, 6, 7, 7, 8, 9, 9, 9, 9, 9]",0.4613003095975232
180,@DinaLees  lovely to see u girls too :o) def have to arrange to see u in your show @AdeletheGreat x,$MENTION$ lovely to see u girls too $SMILEY$ def have to arrange to see u in your show $MENTION$ x,99,"['NOUN', 'SPACE', 'ADJ', 'PART', 'VERB', 'NOUN', 'NOUN', 'ADV', 'INTJ', 'INTJ', 'VERB', 'PART', 'VERB', 'PART', 'VERB', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'X']",0,5,4,1,2,0,1,0,[],20,15,0.75,[],2,0,0,0,[],bot_fakefol,"[1, 2, 3, 4, 5, 5, 5, 6, 7, 7, 7, 7, 7, 7, 7, 7, 8, 8, 8, 9, 10]",0.33766233766233766
181,Up early and on my way into London - so tired!!!!,Up early and on my way into London - so tired!!!!,49,"['PART', 'ADV', 'CCONJ', 'ADP', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'ADV', 'ADJ', 'PUNCT', 'PUNCT', 'PUNCT', 'PUNCT']",0,1,0,2,2,0,5,1,['GPE'],11,11,1.0,['London'],0,0,0,0,[],bot_fakefol,"[1, 2, 3, 4, 5, 6, 6, 7, 8, 8, 8, 8, 8, 8, 8]",0.5035714285714286
182,TT was amazing - on our way home now :o) http://yfrog.com/kjqzgyj,TT was amazing - on our way home now $SMILEY$ $URL$,65,"['PROPN', 'VERB', 'ADJ', 'PUNCT', 'ADP', 'ADJ', 'NOUN', 'ADV', 'ADV', 'INTJ', 'X']",0,1,1,2,2,0,1,1,['ORG'],11,11,1.0,['TT'],0,0,0,0,[],bot_fakefol,"[1, 2, 3, 4, 5, 5, 6, 7, 7, 8, 9]",0.7545454545454546
183,If u don't stop nodding your head like that I will put u in the back of my car - haha love it #Apprentice,If u don't stop nodding your head like that I will put u in the back of my car - haha love it $HASHTAG$,105,"['ADP', 'PUNCT', 'VERB', 'ADV', 'VERB', 'VERB', 'ADJ', 'NOUN', 'ADP', 'DET', 'PRON', 'VERB', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'NOUN', 'NOUN', 'PRON', 'SYM', 'PROPN']",2,6,5,1,2,1,2,1,['MONEY'],24,23,0.9583333333333334,['Apprentice'],0,1,0,0,[],bot_fakefol,"[1, 2, 3, 4, 4, 4, 5, 6, 6, 7, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 9, 10]",0.26700854700854704
184,"@JoeyEssex_ haha I was, missed that episode so all caught up now :o) can't wait for more in Sept :o)","$MENTION$ haha I was, missed that episode so all caught up now $SMILEY$ can't wait for more in Sept $SMILEY$",100,"['PUNCT', 'VERB', 'INTJ', 'PRON', 'VERB', 'PUNCT', 'VERB', 'DET', 'NOUN', 'ADV', 'ADV', 'VERB', 'PART', 'ADV', 'PRON', 'VERB', 'ADV', 'VERB', 'ADP', 'ADJ', 'ADP', 'PROPN', 'PUNCT']",2,1,6,4,1,0,3,1,['CARDINAL'],20,19,0.95,['@JoeyEssex'],1,0,0,0,[],bot_fakefol,"[1, 2, 3, 4, 4, 4, 4, 5, 6, 7, 7, 7, 8, 8, 8, 8, 8, 8, 9, 10, 10, 11, 11]",0.4061264822134387
185,@LovesOfaLDNgirl its so cute!!!! have to meet the little pup soon :o),$MENTION$ its so cute!!!! have to meet the little pup soon $SMILEY$,69,"['VERB', 'ADJ', 'ADV', 'ADJ', 'PUNCT', 'PUNCT', 'PUNCT', 'PUNCT', 'VERB', 'PART', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADV', 'PUNCT']",0,1,3,2,3,0,5,0,[],12,12,1.0,[],1,0,0,0,[],bot_fakefol,"[1, 2, 3, 3, 4, 4, 4, 4, 4, 5, 5, 6, 6, 7, 7, 7]",0.36470588235294116
186,Sitting in the sun having lunch with my mum :o),Sitting in the sun having lunch with my mum $SMILEY$,47,"['VERB', 'ADP', 'DET', 'NOUN', 'VERB', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN']",0,4,2,0,1,0,0,0,[],10,10,1.0,[],0,0,0,0,[],bot_fakefol,"[1, 2, 3, 4, 4, 4, 4, 5, 5, 5]",0.40606060606060607
187,Off out with the GTP girls to celebrate.....yippee to friday!!!!,Off out with the GTP girls to celebrate.....yippee to friday!!!!,64,"['ADP', 'PART', 'ADP', 'DET', 'PROPN', 'NOUN', 'PART', 'VERB', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'PUNCT', 'PUNCT', 'PUNCT']",0,3,1,0,0,0,5,1,"['ORG', 'DATE']",10,9,0.9,"['GTP', 'friday']",0,0,0,0,[],bot_fakefol,"[1, 2, 2, 3, 4, 5, 5, 6, 7, 7, 7, 7, 7, 7, 7, 7]",0.4176470588235294
