index,raw,preprocessed tweet,char count,pos,pronouns,nouns,verbs,adverbs,adjectives,symbols,punctuation,proper nouns,entity label,word count,unique word count,TTR,entity raw text,mentions,hashtags,urls,count(rel words),relationship words,class,ttr curve,ttr slope
95,Today's Inspirational Quote A powerful idea communicates some of its strength to him who challenges it.,Today's Inspirational Quote A powerful idea communicates some of its strength to him who challenges it.,103,"['NOUN', 'PART', 'PROPN', 'PROPN', 'DET', 'ADJ', 'NOUN', 'VERB', 'DET', 'ADP', 'ADJ', 'NOUN', 'ADP', 'PRON', 'NOUN', 'VERB', 'PRON', 'PUNCT']",2,4,2,0,2,0,1,2,"['DATE', 'ORG']",16,16,1.0,"['Today', 'Inspirational Quote']",0,0,0,0,[],bot_social3,"[1, 2, 3, 3, 4, 5, 5, 6, 6, 7, 7, 7, 7, 8, 8, 8, 8, 9]",0.4231166150670794
96,Celebrating Sarah Kates Birthday today with my brother Jorge Kates,Celebrating Sarah Kates Birthday today with my brother Jorge Kates,66,"['VERB', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PROPN', 'PROPN']",0,3,1,0,1,0,0,4,"['PERSON', 'DATE', 'PERSON']",10,9,0.9,"['Sarah Kates', 'today', 'Jorge Kates']",0,0,0,1,['brother'],bot_social3,"[1, 2, 2, 3, 3, 4, 5, 5, 5, 5]",0.4787878787878788
97,The Best Way to Learn a Foreign Language Is the Opposite of the Usual Way http://t.co/F0DQmUezb9,The Best Way to Learn a Foreign Language Is the Opposite of the Usual Way $URL$,96,"['DET', 'ADJ', 'NOUN', 'PART', 'VERB', 'DET', 'PROPN', 'PROPN', 'VERB', 'DET', 'PROPN', 'ADP', 'DET', 'PROPN', 'NOUN', 'PUNCT']",0,2,2,0,1,0,1,4,[],16,14,0.875,[],0,0,0,0,[],bot_social3,"[1, 2, 3, 4, 5, 5, 6, 6, 6, 6, 6, 7, 7, 7, 7, 8]",0.38235294117647056
98,Interesting. I'd like to hear thoughts on this.  :)... http://t.co/w5kR5c5fV1,Interesting. I'd like to hear thoughts on this. $SMILEY$... $URL$,77,"['ADJ', 'PUNCT', 'PRON', 'VERB', 'VERB', 'PART', 'VERB', 'NOUN', 'ADP', 'DET', 'PUNCT', 'SPACE', 'X', 'PUNCT', 'ADJ']",1,1,3,0,2,0,3,0,[],10,10,1.0,[],0,0,0,0,[],bot_social3,"[1, 2, 3, 4, 4, 5, 5, 6, 7, 8, 8, 9, 10, 10, 10]",0.6642857142857143
99,Today's Inspirational Quote He who is afraid to ask is ashamed of learning.— Danish Proverb,Today's Inspirational Quote He who is afraid to ask is ashamed of learning.— Danish Proverb,93,"['NOUN', 'PART', 'PROPN', 'PROPN', 'PRON', 'NOUN', 'VERB', 'ADJ', 'PART', 'VERB', 'VERB', 'ADJ', 'ADP', 'ADJ', 'ADJ', 'PROPN']",1,2,3,0,4,0,0,3,"['DATE', 'ORG', 'NORP']",15,14,0.9333333333333333,"['Today', 'Inspirational Quote', 'Danish']",0,0,0,0,[],bot_social3,"[1, 2, 3, 3, 4, 4, 5, 6, 6, 6, 6, 6, 7, 7, 7, 7]",0.38529411764705884
100,Agree or disagree. Why?Husbands and wives should have the same educational level.,Agree or disagree. Why?Husbands and wives should have the same educational level.,81,"['VERB', 'CCONJ', 'VERB', 'PUNCT', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'VERB', 'DET', 'ADJ', 'ADJ', 'NOUN', 'PUNCT']",0,3,4,0,2,0,2,0,[],12,12,1.0,[],0,0,0,0,[],bot_social3,"[1, 2, 2, 3, 4, 4, 4, 4, 4, 5, 6, 6, 6, 6]",0.3758241758241758
101,Agree or disagree. Why?Success in life means money.,Agree or disagree. Why?Success in life means money.,51,"['VERB', 'CCONJ', 'VERB', 'PUNCT', 'VERB', 'ADP', 'NOUN', 'VERB', 'NOUN', 'PUNCT']",0,2,4,0,0,0,2,0,[],8,8,1.0,[],0,0,0,0,[],bot_social3,"[1, 2, 2, 3, 3, 4, 5, 5, 5, 5]",0.4787878787878788
102,Agree or disagree.  Why?The husband should bring most of the money in the family.,Agree or disagree. Why?The husband should bring most of the money in the family.,81,"['VERB', 'CCONJ', 'VERB', 'PUNCT', 'SPACE', 'ADJ', 'NOUN', 'VERB', 'VERB', 'ADJ', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']",0,3,4,0,2,0,2,0,[],14,13,0.9285714285714286,[],0,0,0,2,"['husband', 'family']",bot_social3,"[1, 2, 2, 3, 4, 5, 6, 6, 6, 6, 7, 8, 8, 8, 8, 8, 8]",0.45588235294117646
103,Today's Inspirational Quote There are worse crimes than burning books. One of them is not reading them.— Ray Bradbury,Today's Inspirational Quote There are worse crimes than burning books. One of them is not reading them.— Ray Bradbury,119,"['NOUN', 'PART', 'PROPN', 'PROPN', 'ADV', 'VERB', 'ADJ', 'NOUN', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'NUM', 'ADP', 'PRON', 'VERB', 'ADV', 'VERB', 'PROPN', 'PROPN', 'PROPN']",1,3,4,2,1,0,1,5,"['DATE', 'ORG', 'CARDINAL', 'PERSON']",19,19,1.0,"['Today', 'Inspirational Quote', 'One', 'Ray Bradbury']",0,0,0,0,[],bot_social3,"[1, 2, 3, 3, 4, 5, 6, 6, 7, 7, 7, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10]",0.464935064935065
104,Online Live Video Language Teaching http://t.co/t4MZV5PNsj,Online Live Video Language Teaching $URL$,58,"['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'ADV']",0,0,0,1,0,0,0,5,['ORG'],6,6,1.0,['Online Live Video Language Teaching'],0,0,0,0,[],bot_social3,"[1, 1, 1, 1, 1, 2]",0.14285714285714285
105,Today's JokeA fellow was very much in love with a beautiful girl. One day she told him that the next day was her... http://t.co/Z6zCUg2zK8,Today's JokeA fellow was very much in love with a beautiful girl. One day she told him that the next day was her... $URL$,138,"['NOUN', 'PART', 'PROPN', 'NOUN', 'VERB', 'ADV', 'ADV', 'ADP', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'NUM', 'NOUN', 'PRON', 'VERB', 'PRON', 'ADP', 'DET', 'ADJ', 'NOUN', 'VERB', 'PRON', 'PUNCT', 'X']",3,6,3,2,2,0,2,1,"['DATE', 'DATE', 'DATE']",24,22,0.9166666666666666,"['Today', 'One day', 'the next day']",0,0,0,0,[],bot_social3,"[1, 2, 3, 3, 4, 5, 5, 6, 6, 6, 7, 8, 8, 9, 10, 10, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 12]",0.405982905982906
106,Today's Inspirational Quote Smooth seas do not make skillful sailors.— African Proverb,Today's Inspirational Quote Smooth seas do not make skillful sailors.— African Proverb,88,"['NOUN', 'PART', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'VERB', 'ADV', 'VERB', 'ADJ', 'ADJ', 'ADJ', 'PROPN']",0,2,2,1,3,0,0,4,"['DATE', 'ORG', 'ORG']",12,12,1.0,"['Today', 'Inspirational Quote Smooth', 'sailors.�\x80\x94 African Proverb']",0,0,0,0,[],bot_social3,"[1, 2, 3, 3, 3, 3, 4, 5, 5, 6, 6, 6, 6]",0.4230769230769231
107,Unannounced Visit....JokeA man brings his best buddy home for dinner unannounced at 5:30 after work. His wife... http://t.co/CVsLS1DFLL,Unannounced Visit....JokeA man brings his best buddy home for dinner unannounced at $NUMBER$:30 after work. His wife... $URL$,135,"['ADJ', 'NOUN', 'PUNCT', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADP', 'NUM', 'ADP', 'NOUN', 'PUNCT', 'ADJ', 'NOUN', 'PUNCT', 'X']",0,8,2,0,4,0,3,0,['TIME'],18,18,1.0,['5:30 after'],0,0,0,1,['wife'],bot_social3,"[1, 2, 3, 3, 3, 4, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 6, 7]",0.22529644268774704
108,Do everything with love. http://t.co/WmLAXuSNz1,Do everything with love. $URL$,47,"['VERB', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN']",0,3,1,0,0,0,1,0,[],5,5,1.0,[],0,0,0,0,[],bot_social3,"[1, 2, 3, 3, 4, 4]",0.6
109,Stop complaining and looking for excuses.... http://t.co/K7jyf69OVB,Stop complaining and looking for excuses.... $URL$,67,"['VERB', 'VERB', 'CCONJ', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'X']",0,1,3,0,0,0,1,0,['CARDINAL'],7,7,1.0,['http://t.co/K7jyf69OVB'],0,0,0,0,[],bot_social3,"[1, 1, 2, 2, 3, 4, 5, 6]",0.7380952380952381
110,Happy friday everybody... http://t.co/VjpfCrTWcU,Happy friday everybody... $URL$,48,"['ADJ', 'NOUN', 'NOUN', 'PUNCT', 'X']",0,2,0,0,1,0,1,0,['DATE'],4,4,1.0,['friday'],0,0,0,0,[],bot_social3,"[1, 2, 2, 3, 4]",0.7000000000000001
111,Mom enjoying her 92nd birthday cake,Mom enjoying her $NUMBER$nd birthday cake,35,"['NOUN', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'NOUN']",0,3,1,0,2,0,0,0,['ORDINAL'],6,6,1.0,['92nd'],0,0,0,1,['Mom'],bot_social3,"[1, 2, 3, 3, 3, 3]",0.37142857142857144
112,Who remembers this song?    https://t.co/ozfEdRpWCm http://t.co/FcUCvr1CSq,Who remembers this song? $URL$ $URL$,74,"['NOUN', 'VERB', 'DET', 'NOUN', 'PUNCT', 'SPACE', 'NOUN', 'NOUN']",0,4,1,0,0,0,1,0,[],6,5,0.8333333333333334,[],0,0,0,0,[],bot_social3,"[1, 2, 3, 3, 4, 5, 5, 5]",0.5952380952380952
113,"Today's Joke - A husband takes his wife dancing. They notice a guy on the dance floor living large, break... http://t.co/1Ir82GARqd","Today's Joke - A husband takes his wife dancing. They notice a guy on the dance floor living large, break... $URL$",131,"['NOUN', 'PART', 'PROPN', 'PUNCT', 'PROPN', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'PUNCT', 'VERB', 'PUNCT', 'NOUN']",1,8,4,0,2,0,4,2,"['DATE', 'PERSON', 'PERSON']",21,21,1.0,"['Today', 'Joke - A', 'http://t.co/1Ir82GARqd']",0,0,0,2,"['husband', 'wife']",bot_social3,"[1, 2, 3, 4, 4, 4, 5, 6, 6, 6, 6, 7, 7, 8, 8, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]",0.3215384615384615
114,Today's Inspirational Quote Leaders who win the respect of others are the ones who deliver more than they... http://t.co/hzbRkUF1dv,Today's Inspirational Quote Leaders who win the respect of others are the ones who deliver more than they... $URL$,131,"['NOUN', 'PART', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'VERB', 'DET', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'ADP', 'PRON', 'PUNCT', 'X']",1,7,3,0,1,0,1,2,"['DATE', 'ORG']",19,17,0.8947368421052632,"['Today', 'Inspirational Quote Leaders']",0,0,0,0,[],bot_social3,"[1, 2, 3, 3, 3, 3, 4, 5, 5, 6, 6, 6, 6, 6, 6, 6, 7, 7, 8, 9, 10]",0.35454545454545455
115,"Grandma's Boyfriend...JokeOne day, a 9 year old boy went to visit his grandmother. Playing with his toys in her... http://t.co/Enniosc9f5","Grandma's Boyfriend...JokeOne day, a $NUMBER$ year old boy went to visit his grandmother. Playing with his toys in her... $URL$",137,"['PROPN', 'PART', 'PROPN', 'PUNCT', 'PROPN', 'NOUN', 'PUNCT', 'DET', 'NUM', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'PART', 'VERB', 'ADJ', 'NOUN', 'PUNCT', 'VERB', 'ADP', 'ADJ', 'NOUN', 'ADP', 'PRON', 'PUNCT', 'NOUN']",1,6,3,0,3,0,4,3,"['PERSON', 'DATE']",20,19,0.95,"['Grandma', '9 year old']",0,0,0,3,"['Grandma', 'Boyfriend', 'grandmother']",bot_social3,"[1, 2, 2, 3, 3, 4, 4, 5, 6, 6, 7, 7, 8, 8, 8, 8, 8, 8, 8, 9, 9, 9, 9, 10, 10, 10]",0.34393162393162396
116,verbarrhea (noun) : the habit of speaking nonstop about useless or trivial topicsThe visit from her in-laws was... http://t.co/zXwi13OU66,verbarrhea (noun) : the habit of speaking nonstop about useless or trivial topicsThe visit from her in-laws was... $URL$,137,"['PROPN', 'PUNCT', 'PROPN', 'PUNCT', 'PUNCT', 'DET', 'NOUN', 'ADP', 'VERB', 'ADV', 'ADP', 'ADJ', 'CCONJ', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'ADP', 'PUNCT', 'NOUN', 'VERB', 'PUNCT', 'X']",0,4,2,1,3,0,5,2,[],19,19,1.0,[],0,0,0,0,[],bot_social3,"[1, 2, 2, 2, 2, 3, 4, 5, 6, 7, 7, 8, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 10]",0.39913043478260873
117,Some people say that words taken from another language are loan words. Others say the root is from another... http://t.co/7P7yJBSrix,Some people say that words taken from another language are loan words. Others say the root is from another... $URL$,132,"['DET', 'NOUN', 'VERB', 'ADP', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'PUNCT', 'NOUN', 'VERB', 'DET', 'NOUN', 'VERB', 'ADP', 'DET', 'PUNCT', 'X']",0,7,5,0,0,0,2,0,[],20,18,0.9,[],0,0,0,0,[],bot_social3,"[1, 2, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6]",0.14624505928853757
118,Loneliest House in the World http://t.co/f0vDpdD1kf,Loneliest House in the World $URL$,51,"['PROPN', 'PROPN', 'ADP', 'DET', 'PROPN', 'PROPN']",0,0,0,0,0,0,0,4,"['ORG', 'ORG']",6,6,1.0,"['House', 'World']",0,0,0,0,[],bot_social3,"[1, 1, 2, 3, 3, 3]",0.4857142857142857
119,sheeple(noun) : people who follow or obey unquestioningly,sheeple(noun) : people who follow or obey unquestioningly,57,"['ADJ', 'PUNCT', 'PUNCT', 'NOUN', 'NOUN', 'VERB', 'CCONJ', 'VERB', 'ADV']",0,2,2,1,1,0,2,0,[],8,8,1.0,[],0,0,0,0,[],bot_social3,"[1, 2, 2, 3, 3, 4, 5, 5, 6]",0.6000000000000001
120,"Today's Joke - This guys sticks his head into a barber shop and asks ""How long before I can get a haircut?"". The... http://t.co/2sNk36cFxz","Today's Joke - This guys sticks his head into a barber shop and asks ""How long before I can get a haircut?"". The... $URL$",138,"['NOUN', 'PART', 'PROPN', 'PUNCT', 'DET', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'CCONJ', 'VERB', 'PUNCT', 'ADV', 'ADV', 'ADP', 'PRON', 'VERB', 'VERB', 'DET', 'NOUN', 'PUNCT', 'PUNCT', 'PUNCT', 'DET', 'PUNCT', 'VERB']",1,6,5,2,1,0,6,1,"['DATE', 'PERSON']",24,23,0.9583333333333334,"['Today', 'Joke - This']",0,0,0,0,[],bot_social3,"[1, 2, 3, 4, 5, 5, 6, 7, 7, 8, 8, 8, 8, 9, 9, 9, 10, 10, 10, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",0.3154616240266963
121,"Today's Inspirational Quote What should young people do with their lives today? Many things, obviously. But the... http://t.co/EjMhJJb417","Today's Inspirational Quote What should young people do with their lives today? Many things, obviously. But the... $URL$",137,"['NOUN', 'PART', 'PROPN', 'PROPN', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'VERB', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'PUNCT', 'ADJ', 'NOUN', 'PUNCT', 'ADV', 'PUNCT', 'CCONJ', 'DET', 'PUNCT', 'X']",0,6,2,1,3,0,4,2,"['DATE', 'ORG', 'DATE']",18,18,1.0,"['Today', 'Inspirational Quote', 'today']",0,0,0,0,[],bot_social3,"[1, 2, 3, 3, 3, 4, 5, 5, 5, 6, 6, 6, 6, 7, 7, 7, 7, 8, 8, 9, 10, 10, 11]",0.38142292490118573
122,"Juggling Test...JokeA juggler, driving to his next performance, is stopped by the police. ""What are these... http://t.co/QDzsCV3PIi","Juggling Test...JokeA juggler, driving to his next performance, is stopped by the police. ""What are these... $URL$",131,"['VERB', 'NOUN', 'PUNCT', 'PROPN', 'NOUN', 'PUNCT', 'VERB', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'PUNCT', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PUNCT', 'NOUN', 'VERB', 'DET', 'PUNCT', 'NOUN']",0,6,5,0,2,0,6,1,[],17,17,1.0,[],0,0,0,0,[],bot_social3,"[1, 2, 3, 4, 4, 4, 4, 5, 6, 6, 6, 6, 6, 6, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7]",0.22260869565217392
123,I am The Cultured One. What is your name's hidden meaning? http://t.co/bc1W6K7D15,I am The Cultured One. What is your name's hidden meaning? $URL$,81,"['PRON', 'VERB', 'DET', 'PROPN', 'NUM', 'PUNCT', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'PART', 'VERB', 'NOUN', 'PUNCT', 'NOUN']",1,4,3,0,1,0,2,1,[],12,12,1.0,[],0,0,0,0,[],bot_social3,"[1, 2, 3, 4, 5, 6, 7, 7, 8, 8, 9, 9, 9, 9, 9]",0.5892857142857143
124,Can we guess your dream city? http://t.co/JUBk5BWcex,Can we guess your dream city? $URL$,52,"['VERB', 'PRON', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'PUNCT', 'X']",1,2,2,0,1,0,1,0,[],7,7,1.0,[],0,0,0,0,[],bot_social3,"[1, 2, 2, 3, 4, 4, 5, 6]",0.6785714285714286
125,"Today's Inspirational Quote To meet at all, one must open ones eyes to another; and there is no true... http://t.co/VSnSCeFXyv","Today's Inspirational Quote To meet at all, one must open ones eyes to another; and there is no true... $URL$",126,"['NOUN', 'PART', 'PROPN', 'PROPN', 'PART', 'VERB', 'ADV', 'ADV', 'PUNCT', 'PRON', 'VERB', 'VERB', 'NOUN', 'NOUN', 'ADP', 'DET', 'PUNCT', 'CCONJ', 'ADV', 'VERB', 'DET', 'ADJ', 'PUNCT', 'X']",1,3,4,3,1,0,3,2,"['DATE', 'ORG']",20,20,1.0,"['Today', 'Inspirational Quote']",0,0,0,0,[],bot_social3,"[1, 2, 3, 3, 3, 4, 5, 5, 6, 7, 7, 7, 7, 7, 8, 9, 9, 10, 10, 10, 10, 11, 11, 12]",0.4404347826086956
126,I posted a new photo to Facebook http://t.co/Rhu3WferJZ,I posted a new photo to Facebook $URL$,55,"['PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'PART', 'VERB', 'NOUN']",1,2,2,0,1,0,0,0,['ORG'],8,8,1.0,['Facebook'],0,0,0,0,[],bot_social3,"[1, 2, 3, 4, 5, 6, 6, 6]",0.7738095238095238
127,I posted a new photo to Facebook http://t.co/VM2m4AqtYu,I posted a new photo to Facebook $URL$,55,"['PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'NOUN']",1,2,1,0,1,0,0,1,[],8,8,1.0,[],0,0,0,0,[],bot_social3,"[1, 2, 3, 4, 5, 6, 7, 7]",0.9166666666666666
128,"Asking for a Raise...JokeA maid asked for a pay increase. The wife was very upset about this and asked: ""Now... http://t.co/9v09cJQANq","Asking for a Raise...JokeA maid asked for a pay increase. The wife was very upset about this and asked: ""Now... $URL$",134,"['VERB', 'ADP', 'DET', 'PROPN', 'PUNCT', 'PROPN', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'VERB', 'ADV', 'ADJ', 'ADP', 'DET', 'CCONJ', 'VERB', 'PUNCT', 'PUNCT', 'ADV', 'PUNCT', 'X']",0,4,4,2,1,0,5,2,[],21,19,0.9047619047619048,[],0,0,0,1,['wife'],bot_social3,"[1, 2, 3, 4, 5, 5, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 7, 8, 8, 8, 9, 9, 9, 9, 9, 9, 10]",0.268009768009768
129,I posted a new photo to Facebook http://t.co/9xEBRJbAzT,I posted a new photo to Facebook $URL$,55,"['PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'PART', 'PROPN', 'ADV']",1,1,1,1,1,0,0,1,[],8,8,1.0,[],0,0,0,0,[],bot_social3,"[1, 2, 3, 4, 5, 6, 7, 8]",1.0
130,Have a Happy Sunday everybody.... http://t.co/XazfUqfonR,Have a Happy Sunday everybody.... $URL$,56,"['VERB', 'DET', 'PROPN', 'PROPN', 'NOUN', 'PUNCT', 'X']",0,1,1,0,0,0,1,2,['DATE'],6,6,1.0,['Sunday'],0,0,0,0,[],bot_social3,"[1, 2, 3, 3, 4, 5, 6]",0.7857142857142857
131,What Color is Your Personality? http://t.co/vlPXRJej8i,What Color is Your Personality? $URL$,54,"['NOUN', 'PROPN', 'VERB', 'ADJ', 'NOUN', 'PUNCT', 'NOUN']",0,3,1,0,1,0,1,1,[],6,6,1.0,[],0,0,0,0,[],bot_social3,"[1, 2, 3, 4, 4, 5, 5]",0.6785714285714285
132,What Color is Your Personality? http://t.co/V1IbQwXEj6,What Color is Your Personality? $URL$,54,"['NOUN', 'PROPN', 'VERB', 'ADJ', 'NOUN', 'PUNCT', 'PROPN']",0,2,1,0,1,0,1,2,[],6,6,1.0,[],0,0,0,0,[],bot_social3,"[1, 2, 3, 4, 4, 5, 5]",0.6785714285714285
133,Thought provoking. Hold back the tears... http://t.co/QrT429SpI8,Thought provoking. Hold back the tears... $URL$,64,"['NOUN', 'NOUN', 'PUNCT', 'VERB', 'PART', 'DET', 'NOUN', 'PUNCT', 'X']",0,3,1,0,0,0,2,0,[],7,7,1.0,[],0,0,0,0,[],bot_social3,"[1, 1, 2, 3, 4, 5, 5, 5, 6]",0.6666666666666667
134,"Today's Inspirational Quote Sincere compliments cost nothing and can accomplish much. In any relationship, they... http://t.co/bjxNk6kqkW","Today's Inspirational Quote Sincere compliments cost nothing and can accomplish much. In any relationship, they... $URL$",137,"['NOUN', 'PART', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'VERB', 'NOUN', 'CCONJ', 'VERB', 'VERB', 'ADV', 'PUNCT', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PRON', 'PUNCT', 'X']",1,4,3,1,0,0,3,3,"['DATE', 'ORG']",16,16,1.0,"['Today', 'Inspirational Quote Sincere']",0,0,0,0,[],bot_social3,"[1, 2, 3, 3, 3, 3, 4, 4, 5, 5, 5, 6, 7, 8, 9, 9, 9, 10, 10, 11]",0.5075187969924813
135,"Today's Joke - Late one night, a preacher was driving on a country road and had a wreck. A farmer stopped and... http://t.co/AxORG6srJh","Today's Joke - Late one night, a preacher was driving on a country road and had a wreck. A farmer stopped and... $URL$",135,"['NOUN', 'PART', 'PROPN', 'PUNCT', 'PROPN', 'NUM', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'NOUN', 'CCONJ', 'VERB', 'DET', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'VERB', 'CCONJ', 'PUNCT', 'X']",0,7,4,0,0,0,4,2,"['DATE', 'PERSON', 'TIME']",23,21,0.9130434782608695,"['Today', 'Joke - Late', 'one night']",0,0,0,0,[],bot_social3,"[1, 2, 3, 4, 4, 5, 5, 5, 6, 6, 7, 7, 8, 8, 8, 8, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 10]",0.2936507936507936
136,British English vs. American Englishhttp://t.co/ICjIRZ6K2G http://t.co/rRY4nnPgwV,British English vs. American Englishhttp://$URL$ $URL$,81,"['ADJ', 'PROPN', 'X', 'ADJ', 'PROPN', 'SYM', 'PROPN', 'NOUN', 'NOUN']",0,2,0,0,2,1,0,3,"['NORP', 'LANGUAGE', 'NORP']",6,6,1.0,"['British', 'English', 'American']",0,0,0,0,[],bot_social3,"[1, 2, 3, 3, 3, 4, 4, 5, 5]",0.4666666666666667
137,ESL Joke of the Day - A Lecture about EnglishA linguistics professor was lecturing to his English class one day.... http://t.co/1IPibzXQxd,ESL Joke of the Day - A Lecture about EnglishA linguistics professor was lecturing to his English class one day.... $URL$,138,"['PROPN', 'PROPN', 'ADP', 'DET', 'PROPN', 'PUNCT', 'PROPN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'VERB', 'ADP', 'ADJ', 'PROPN', 'NOUN', 'NUM', 'NOUN', 'PUNCT', 'X']",0,4,2,0,2,0,2,6,"['LANGUAGE', 'DATE']",21,21,1.0,"['English', 'one day']",0,0,0,0,[],bot_social3,"[1, 1, 2, 3, 3, 4, 4, 4, 4, 5, 6, 6, 7, 7, 7, 7, 7, 7, 8, 8, 8, 9]",0.35686053077357427
138,Word of the Day• Forswear• DEFINITION verb1: to make a liar of (oneself) under or as if under oath2a : to... http://t.co/PqvjPq4uW2,Word of the Day• Forswear• DEFINITION verb1: to make a liar of (oneself) under or as if under oath2a : to... $URL$,135,"['NOUN', 'ADP', 'DET', 'X', 'ADJ', 'NOUN', 'NOUN', 'PUNCT', 'PART', 'VERB', 'DET', 'NOUN', 'ADP', 'PUNCT', 'PROPN', 'PUNCT', 'ADP', 'CCONJ', 'ADP', 'ADP', 'ADP', 'NOUN', 'PUNCT', 'PART', 'PUNCT', 'PROPN']",0,5,1,0,1,0,5,2,[],22,20,0.9090909090909091,[],0,0,0,0,[],bot_social3,"[1, 2, 3, 4, 5, 5, 5, 6, 7, 8, 8, 8, 8, 8, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10]",0.3353846153846154
139,I got Sherlock Holmes!! Can You Tell If Someone Is Lying? http://t.co/uHhfBIIA3K,I got Sherlock Holmes!! Can You Tell If Someone Is Lying? $URL$,80,"['PRON', 'VERB', 'PROPN', 'PROPN', 'PUNCT', 'PUNCT', 'VERB', 'PRON', 'VERB', 'ADP', 'NOUN', 'VERB', 'VERB', 'PUNCT', 'X']",2,1,5,0,0,0,3,2,[],12,12,1.0,[],0,0,0,0,[],bot_social3,"[1, 2, 3, 3, 4, 4, 4, 4, 4, 5, 6, 6, 6, 6, 7]",0.3607142857142857
140,Today's Inspirational Quote True humility is being able to accept criticisms as graciously as we accept compliments.— Sabrina Newby,Today's Inspirational Quote True humility is being able to accept criticisms as graciously as we accept compliments.— Sabrina Newby,133,"['NOUN', 'PART', 'PROPN', 'PROPN', 'ADJ', 'NOUN', 'VERB', 'VERB', 'ADJ', 'PART', 'VERB', 'NOUN', 'ADV', 'ADV', 'ADP', 'PRON', 'VERB', 'PROPN', 'PROPN', 'PROPN']",1,3,4,2,2,0,0,5,"['DATE', 'ORG', 'LOC']",19,17,0.8947368421052632,"['Today', 'Inspirational Quote True', 'Sabrina Newby']",0,0,0,0,[],bot_social3,"[1, 2, 3, 3, 4, 4, 5, 5, 5, 5, 5, 5, 6, 6, 7, 8, 8, 8, 8, 8]",0.34436090225563915
